duelist_id,duelist,pool,card_id,card,weight,chance_percent
7,Seto,B/C/D,200,Petit Dragon,21,1.0254
7,Seto,B/C/D,202,Air Marmot of Nefariousness,21,1.0254
7,Seto,B/C/D,203,Phantom Ghost,21,1.0254
7,Seto,B/C/D,207,Droll Bird,21,1.0254
7,Seto,B/C/D,209,Winged Cleaver,21,1.0254
7,Seto,B/C/D,210,Hinotama Soul,41,2.002
7,Seto,B/C/D,211,Kaminarikozou,21,1.0254
7,Seto,B/C/D,212,Meotoko,21,1.0254
7,Seto,B/C/D,214,Kagemusha of the Blue Flame,21,1.0254
7,Seto,B/C/D,222,Midnight Fiend,21,1.0254
7,Seto,B/C/D,227,Hitodenchak,21,1.0254
7,Seto,B/C/D,229,Hourglass of Life,21,1.0254
7,Seto,B/C/D,232,Madjinn Gunn,21,1.0254
7,Seto,B/C/D,237,Haniwa,21,1.0254
7,Seto,B/C/D,242,Candle of Fate,21,1.0254
7,Seto,B/C/D,245,Meda Bat,22,1.0742
7,Seto,B/C/D,254,Embryonic Beast,22,1.0742
7,Seto,B/C/D,261,Wicked Mirror,22,1.0742
7,Seto,B/C/D,268,Sectarian of Secrets,22,1.0742
7,Seto,B/C/D,285,Serpent Marauder,22,1.0742
7,Seto,B/C/D,292,Psychic Kappa,22,1.0742
7,Seto,B/C/D,302,Sword of Dark Destruction,18,0.8789
7,Seto,B/C/D,308,Beast Fangs,18,0.8789
7,Seto,B/C/D,330,Forest,35,1.709
7,Seto,B/C/D,343,Sparks,18,0.8789
7,Seto,B/C/D,344,Hinotama,18,0.8789
7,Seto,B/C/D,420,Cyber-Stein,22,1.0742
7,Seto,B/C/D,452,Zarigun,22,1.0742
7,Seto,B/C/D,476,Ganigumo,22,1.0742
7,Seto,B/C/D,486,Boo Koo,22,1.0742
7,Seto,B/C/D,488,Rainbow Flower,22,1.0742
7,Seto,B/C/D,492,Hoshiningen,22,1.0742
7,Seto,B/C/D,501,Man-eater Bug,22,1.0742
7,Seto,B/C/D,506,Gale Dogra,22,1.0742
7,Seto,B/C/D,510,Laughing Flower,44,2.1484
7,Seto,B/C/D,524,Star Boy,22,1.0742
7,Seto,B/C/D,536,Mechaleon,22,1.0742
7,Seto,B/C/D,540,Skelengel,22,1.0742
7,Seto,B/C/D,544,Dharma Cannon,22,1.0742
7,Seto,B/C/D,547,Griggle,22,1.0742
7,Seto,B/C/D,549,Frog The Jam,22,1.0742
7,Seto,B/C/D,556,The Wandering Doomed,22,1.0742
7,Seto,B/C/D,579,Abyss Flower,44,2.1484
7,Seto,B/C/D,589,Tentacle Plant,44,2.1484
7,Seto,B/C/D,591,Morphing Jar,22,1.0742
7,Seto,B/C/D,598,Little Chimera,22,1.0742
7,Seto,B/C/D,602,Penguin Soldier,22,1.0742
7,Seto,B/C/D,609,Bladefly,22,1.0742
7,Seto,B/C/D,611,Hiro's Shadow Scout,22,1.0742
7,Seto,B/C/D,677,Hamburger Recipe,18,0.8789
7,Seto,B/C/D,682,Eatgaboon,18,0.8789
7,Seto,B/C/D,683,Bear Trap,18,0.8789
7,Seto,B/C/D,687,Goblin Fan,18,0.8789
7,Seto,S/A TEC,8,Mushroom Man,40,1.9531
7,Seto,S/A TEC,19,Right Arm of the Forbidden One,5,0.2441
7,Seto,S/A TEC,50,Basic Insect,17,0.8301
7,Seto,S/A TEC,75,Man-eating Plant,100,4.8828
7,Seto,S/A TEC,98,Clown Zombie,19,0.9277
7,Seto,S/A TEC,101,Wings of Wicked Flame,40,1.9531
7,Seto,S/A TEC,104,Curtain of the Dark Ones,19,0.9277
7,Seto,S/A TEC,107,Kageningen,19,0.9277
7,Seto,S/A TEC,122,Yamatano Dragon Scroll,19,0.9277
7,Seto,S/A TEC,123,Dark Plant,19,0.9277
7,Seto,S/A TEC,130,Weather Control,19,0.9277
7,Seto,S/A TEC,133,Charubin the Fire Knight,19,0.9277
7,Seto,S/A TEC,134,Mystical Capture Chain,19,0.9277
7,Seto,S/A TEC,135,Fiend's Hand,19,0.9277
7,Seto,S/A TEC,137,Mystery Hand,19,0.9277
7,Seto,S/A TEC,145,The Bewitching Phantom Thief,20,0.9766
7,Seto,S/A TEC,152,The Melting Red Shadow,19,0.9277
7,Seto,S/A TEC,154,Fire Reaper,19,0.9277
7,Seto,S/A TEC,157,Firegrass,38,1.8555
7,Seto,S/A TEC,158,Man Eater,38,1.8555
7,Seto,S/A TEC,159,Dig Beak,18,0.8789
7,Seto,S/A TEC,174,Hurricail,18,0.8789
7,Seto,S/A TEC,176,Fire Eye,38,1.8555
7,Seto,S/A TEC,179,Phantom Dewan,18,0.8789
7,Seto,S/A TEC,180,Arlownay,18,0.8789
7,Seto,S/A TEC,182,Masked Clown,18,0.8789
7,Seto,S/A TEC,183,Lucky Trinket,18,0.8789
7,Seto,S/A TEC,185,Eyearmor,18,0.8789
7,Seto,S/A TEC,191,LaLa Li-oon,18,0.8789
7,Seto,S/A TEC,195,Doron,18,0.8789
7,Seto,S/A TEC,198,Happy Lover,18,0.8789
7,Seto,S/A TEC,200,Petit Dragon,18,0.8789
7,Seto,S/A TEC,202,Air Marmot of Nefariousness,18,0.8789
7,Seto,S/A TEC,203,Phantom Ghost,18,0.8789
7,Seto,S/A TEC,207,Droll Bird,18,0.8789
7,Seto,S/A TEC,209,Winged Cleaver,18,0.8789
7,Seto,S/A TEC,210,Hinotama Soul,38,1.8555
7,Seto,S/A TEC,211,Kaminarikozou,18,0.8789
7,Seto,S/A TEC,212,Meotoko,18,0.8789
7,Seto,S/A TEC,214,Kagemusha of the Blue Flame,18,0.8789
7,Seto,S/A TEC,222,Midnight Fiend,18,0.8789
7,Seto,S/A TEC,227,Hitodenchak,18,0.8789
7,Seto,S/A TEC,229,Hourglass of Life,18,0.8789
7,Seto,S/A TEC,232,Madjinn Gunn,18,0.8789
7,Seto,S/A TEC,237,Haniwa,18,0.8789
7,Seto,S/A TEC,242,Candle of Fate,18,0.8789
7,Seto,S/A TEC,245,Meda Bat,18,0.8789
7,Seto,S/A TEC,254,Embryonic Beast,18,0.8789
7,Seto,S/A TEC,261,Wicked Mirror,18,0.8789
7,Seto,S/A TEC,268,Sectarian of Secrets,18,0.8789
7,Seto,S/A TEC,285,Serpent Marauder,18,0.8789
7,Seto,S/A TEC,292,Psychic Kappa,18,0.8789
7,Seto,S/A TEC,302,Sword of Dark Destruction,20,0.9766
7,Seto,S/A TEC,308,Beast Fangs,20,0.9766
7,Seto,S/A TEC,310,Vile Germs,18,0.8789
7,Seto,S/A TEC,324,Invigoration,18,0.8789
7,Seto,S/A TEC,328,Power of Kaishin,18,0.8789
7,Seto,S/A TEC,330,Forest,42,2.0508
7,Seto,S/A TEC,336,Dark Hole,32,1.5625
7,Seto,S/A TEC,337,Raigeki,18,0.8789
7,Seto,S/A TEC,343,Sparks,20,0.9766
7,Seto,S/A TEC,344,Hinotama,20,0.9766
7,Seto,S/A TEC,345,Final Flame,20,0.9766
7,Seto,S/A TEC,420,Cyber-Stein,18,0.8789
7,Seto,S/A TEC,452,Zarigun,18,0.8789
7,Seto,S/A TEC,476,Ganigumo,18,0.8789
7,Seto,S/A TEC,486,Boo Koo,18,0.8789
7,Seto,S/A TEC,488,Rainbow Flower,18,0.8789
7,Seto,S/A TEC,492,Hoshiningen,18,0.8789
7,Seto,S/A TEC,501,Man-eater Bug,18,0.8789
7,Seto,S/A TEC,506,Gale Dogra,18,0.8789
7,Seto,S/A TEC,510,Laughing Flower,38,1.8555
7,Seto,S/A TEC,524,Star Boy,18,0.8789
7,Seto,S/A TEC,536,Mechaleon,18,0.8789
7,Seto,S/A TEC,540,Skelengel,18,0.8789
7,Seto,S/A TEC,544,Dharma Cannon,18,0.8789
7,Seto,S/A TEC,547,Griggle,18,0.8789
7,Seto,S/A TEC,549,Frog The Jam,18,0.8789
7,Seto,S/A TEC,556,The Wandering Doomed,18,0.8789
7,Seto,S/A TEC,579,Abyss Flower,38,1.8555
7,Seto,S/A TEC,589,Tentacle Plant,38,1.8555
7,Seto,S/A TEC,591,Morphing Jar,18,0.8789
7,Seto,S/A TEC,598,Little Chimera,18,0.8789
7,Seto,S/A TEC,602,Penguin Soldier,18,0.8789
7,Seto,S/A TEC,609,Bladefly,18,0.8789
7,Seto,S/A TEC,611,Hiro's Shadow Scout,18,0.8789
7,Seto,S/A TEC,656,Eternal Rest,32,1.5625
7,Seto,S/A TEC,666,Yamadron Ritual,18,0.8789
7,Seto,S/A TEC,677,Hamburger Recipe,18,0.8789
7,Seto,S/A TEC,682,Eatgaboon,20,0.9766
7,Seto,S/A TEC,683,Bear Trap,20,0.9766
7,Seto,S/A TEC,684,Invisible Wire,20,0.9766
7,Seto,S/A TEC,687,Goblin Fan,20,0.9766
7,Seto,S/A TEC,688,Bad Reaction to Simochi,20,0.9766
7,Seto,S/A TEC,690,Fake Trap,18,0.8789
7,Seto,deck,3,Hitotsu-me Giant,12,0.5859
7,Seto,deck,5,Ryu-kishin,12,0.5859
7,Seto,deck,8,Mushroom Man,1,0.0488
7,Seto,deck,9,Shadow Specter,48,2.3438
7,Seto,deck,16,Time Wizard,48,2.3438
7,Seto,deck,23,The Wicked Worm Beast,12,0.5859
7,Seto,deck,26,Battle Ox,12,0.5859
7,Seto,deck,27,Beaver Warrior,64,3.125
7,Seto,deck,34,Saggi the Dark Clown,12,0.5859
7,Seto,deck,38,Gaia the Fierce Knight,8,0.3906
7,Seto,deck,40,Dragon Piper,1,0.0488
7,Seto,deck,58,Kuriboh,64,3.125
7,Seto,deck,75,Man-eating Plant,1,0.0488
7,Seto,deck,76,Krokodilus,1,0.0488
7,Seto,deck,77,Grappler,12,0.5859
7,Seto,deck,91,Mystic Horseman,12,0.5859
7,Seto,deck,101,Wings of Wicked Flame,1,0.0488
7,Seto,deck,105,Tomozaurus,48,2.3438
7,Seto,deck,123,Dark Plant,64,3.125
7,Seto,deck,130,Weather Control,32,1.5625
7,Seto,deck,133,Charubin the Fire Knight,1,0.0488
7,Seto,deck,137,Mystery Hand,32,1.5625
7,Seto,deck,157,Firegrass,1,0.0488
7,Seto,deck,158,Man Eater,1,0.0488
7,Seto,deck,167,Ancient Jar,32,1.5625
7,Seto,deck,176,Fire Eye,1,0.0488
7,Seto,deck,180,Arlownay,1,0.0488
7,Seto,deck,192,Key Mace,48,2.3438
7,Seto,deck,197,Mech Mole Zombie,48,2.3438
7,Seto,deck,202,Air Marmot of Nefariousness,32,1.5625
7,Seto,deck,210,Hinotama Soul,12,0.5859
7,Seto,deck,237,Haniwa,32,1.5625
7,Seto,deck,238,Yashinoki,1,0.0488
7,Seto,deck,273,Ancient Tree of Enlightenment,1,0.0488
7,Seto,deck,274,Green Phantom King,1,0.0488
7,Seto,deck,289,Change Slime,48,2.3438
7,Seto,deck,291,Fireyarou,1,0.0488
7,Seto,deck,330,Forest,12,0.5859
7,Seto,deck,331,Wasteland,12,0.5859
7,Seto,deck,332,Mountain,12,0.5859
7,Seto,deck,333,Sogen,12,0.5859
7,Seto,deck,334,Umi,12,0.5859
7,Seto,deck,335,Yami,12,0.5859
7,Seto,deck,336,Dark Hole,64,3.125
7,Seto,deck,341,Soul of the Pure,10,0.4883
7,Seto,deck,346,Ookazi,10,0.4883
7,Seto,deck,348,Swords of Revealing Light,32,1.5625
7,Seto,deck,349,Spellbinding Circle,32,1.5625
7,Seto,deck,377,Ryu-kishin Powered,12,0.5859
7,Seto,deck,379,La Jinn the Mystical Genie,12,0.5859
7,Seto,deck,387,Mystic Lamp,48,2.3438
7,Seto,deck,397,Leghul,32,1.5625
7,Seto,deck,402,Monster Eye,32,1.5625
7,Seto,deck,410,Mechanical Spider,48,2.3438
7,Seto,deck,411,Bat,32,1.5625
7,Seto,deck,422,Jinzo #7,48,2.3438
7,Seto,deck,428,Magician of Faith,48,2.3438
7,Seto,deck,436,White Dolphin,48,2.3438
7,Seto,deck,444,Turu-Purun,32,1.5625
7,Seto,deck,469,Armed Ninja,32,1.5625
7,Seto,deck,484,Ameba,32,1.5625
7,Seto,deck,485,Korogashi,32,1.5625
7,Seto,deck,488,Rainbow Flower,64,3.125
7,Seto,deck,489,Barrel Lily,1,0.0488
7,Seto,deck,504,Fungi of the Musk,48,2.3438
7,Seto,deck,510,Laughing Flower,1,0.0488
7,Seto,deck,511,Bean Soldier,1,0.0488
7,Seto,deck,516,Muka Muka,48,2.3438
7,Seto,deck,541,Hane-Hane,32,1.5625
7,Seto,deck,547,Griggle,64,3.125
7,Seto,deck,548,Bone Mouse,48,2.3438
7,Seto,deck,558,Pot the Trick,64,3.125
7,Seto,deck,563,Wretched Ghost of the Attic,32,1.5625
7,Seto,deck,567,Darkworld Thorns,1,0.0488
7,Seto,deck,579,Abyss Flower,4,0.1953
7,Seto,deck,588,Living Vase,1,0.0488
7,Seto,deck,589,Tentacle Plant,12,0.5859
7,Seto,deck,620,Snakeyashi,1,0.0488
7,Seto,deck,635,Queen's Double,32,1.5625
7,Seto,deck,644,Flame Viper,64,3.125
7,Seto,deck,670,Black Luster Ritual,64,3.125
8,Heishin,S/A POW,2,Mystical Elf,22,1.0742
8,Heishin,S/A POW,19,Right Arm of the Forbidden One,6,0.293
8,Heishin,S/A POW,20,Left Arm of the Forbidden One,4,0.1953
8,Heishin,S/A POW,21,Exodia the Forbidden,4,0.1953
8,Heishin,S/A POW,30,Zombie Warrior,22,1.0742
8,Heishin,S/A POW,34,Saggi the Dark Clown,22,1.0742
8,Heishin,S/A POW,35,Dark Magician,4,0.1953
8,Heishin,S/A POW,36,The Snake Hair,22,1.0742
8,Heishin,S/A POW,38,Gaia the Fierce Knight,28,1.3672
8,Heishin,S/A POW,42,Illusionist Faceless Mage,22,1.0742
8,Heishin,S/A POW,44,Rogue Doll,22,1.0742
8,Heishin,S/A POW,74,Giant Soldier of Stone,22,1.0742
8,Heishin,S/A POW,79,Megazowler,24,1.1719
8,Heishin,S/A POW,90,Gyakutenno Megami,24,1.1719
8,Heishin,S/A POW,96,Armored Zombie,22,1.0742
8,Heishin,S/A POW,97,Dragon Zombie,22,1.0742
8,Heishin,S/A POW,98,Clown Zombie,22,1.0742
8,Heishin,S/A POW,99,Pumpking the King of Ghosts,48,2.3438
8,Heishin,S/A POW,104,Curtain of the Dark Ones,22,1.0742
8,Heishin,S/A POW,106,Spirit of the Winds,22,1.0742
8,Heishin,S/A POW,108,Graveyard and the Hand of Invitation,22,1.0742
8,Heishin,S/A POW,114,White Magical Hat,22,1.0742
8,Heishin,S/A POW,115,Kamion Wizard,22,1.0742
8,Heishin,S/A POW,129,Nemuriko,22,1.0742
8,Heishin,S/A POW,132,The 13th Grave,22,1.0742
8,Heishin,S/A POW,135,Fiend's Hand,22,1.0742
8,Heishin,S/A POW,139,Blue-eyed Silver Zombie,22,1.0742
8,Heishin,S/A POW,142,Flame Manipulator,22,1.0742
8,Heishin,S/A POW,143,Necrolancer the Timelord,22,1.0742
8,Heishin,S/A POW,144,Djinn the Watcher of the Wind,22,1.0742
8,Heishin,S/A POW,145,The Bewitching Phantom Thief,22,1.0742
8,Heishin,S/A POW,154,Fire Reaper,22,1.0742
8,Heishin,S/A POW,174,Hurricail,20,0.9766
8,Heishin,S/A POW,179,Phantom Dewan,20,0.9766
8,Heishin,S/A POW,183,Lucky Trinket,20,0.9766
8,Heishin,S/A POW,184,Genin,20,0.9766
8,Heishin,S/A POW,190,Akakieisu,20,0.9766
8,Heishin,S/A POW,203,Phantom Ghost,20,0.9766
8,Heishin,S/A POW,213,Aqua Madoor,20,0.9766
8,Heishin,S/A POW,215,Flame Ghost,20,0.9766
8,Heishin,S/A POW,220,Masked Sorcerer,20,0.9766
8,Heishin,S/A POW,223,Roaring Ocean Snake,24,1.1719
8,Heishin,S/A POW,228,Wood Remains,22,1.0742
8,Heishin,S/A POW,237,Haniwa,22,1.0742
8,Heishin,S/A POW,244,Dissolverock,22,1.0742
8,Heishin,S/A POW,253,Angelwitch,22,1.0742
8,Heishin,S/A POW,257,Stone Armadiller,22,1.0742
8,Heishin,S/A POW,259,Ancient Sorcerer,22,1.0742
8,Heishin,S/A POW,263,Rock Ogre Grotto #2,22,1.0742
8,Heishin,S/A POW,268,Sectarian of Secrets,22,1.0742
8,Heishin,S/A POW,366,Labyrinth Wall,22,1.0742
8,Heishin,S/A POW,368,Shadow Ghoul,22,1.0742
8,Heishin,S/A POW,370,Labyrinth Tank,4,0.1953
8,Heishin,S/A POW,371,Sanga of the Thunder,4,0.1953
8,Heishin,S/A POW,372,Kazejin,4,0.1953
8,Heishin,S/A POW,373,Suijin,4,0.1953
8,Heishin,S/A POW,385,Bickuribox,4,0.1953
8,Heishin,S/A POW,386,Harpie's Pet Dragon,4,0.1953
8,Heishin,S/A POW,390,Launcher Spider,4,0.1953
8,Heishin,S/A POW,391,Zoa,20,0.9766
8,Heishin,S/A POW,401,Ushi Oni,20,0.9766
8,Heishin,S/A POW,407,Machine King,20,0.9766
8,Heishin,S/A POW,426,Stone D.,48,2.3438
8,Heishin,S/A POW,427,Kaiser Dragon,4,0.1953
8,Heishin,S/A POW,442,Aqua Dragon,4,0.1953
8,Heishin,S/A POW,453,Millennium Golem,46,2.2461
8,Heishin,S/A POW,455,Barrel Rock,48,2.3438
8,Heishin,S/A POW,457,Stone Ghost,48,2.3438
8,Heishin,S/A POW,465,Punished Eagle,26,1.2695
8,Heishin,S/A POW,467,Crimson Sunbird,20,0.9766
8,Heishin,S/A POW,470,Magical Ghost,24,1.1719
8,Heishin,S/A POW,471,Soul Hunter,20,0.9766
8,Heishin,S/A POW,500,Dragon Seeker,20,0.9766
8,Heishin,S/A POW,505,Prisman,46,2.2461
8,Heishin,S/A POW,509,Bracchio-raidus,4,0.1953
8,Heishin,S/A POW,518,Boulder Tortoise,12,0.5859
8,Heishin,S/A POW,522,Monstrous Bird,26,1.2695
8,Heishin,S/A POW,525,Spirit of the Mountain,12,0.5859
8,Heishin,S/A POW,529,Flame Cerebrus,12,0.5859
8,Heishin,S/A POW,531,Mystical Sand,46,2.2461
8,Heishin,S/A POW,532,Gemini Elf,24,1.1719
8,Heishin,S/A POW,564,Great Mammoth of Goldfine,48,2.3438
8,Heishin,S/A POW,571,B. Dragon Jungle King,26,1.2695
8,Heishin,S/A POW,572,Empress Judge,26,1.2695
8,Heishin,S/A POW,593,Giant Turtle Who Feeds on Flames,12,0.5859
8,Heishin,S/A POW,594,Rose Spectre of Dunn,26,1.2695
8,Heishin,S/A POW,599,Violent Rain,46,2.2461
8,Heishin,S/A POW,613,Twin-headed Thunder Dragon,20,0.9766
8,Heishin,S/A POW,623,The Thing That Hides in the Mud,24,1.1719
8,Heishin,S/A POW,627,Nekogal #2,26,1.2695
8,Heishin,S/A POW,631,Maiden of the Moonlight,24,1.1719
8,Heishin,S/A POW,632,Stone Ogre Grotto,12,0.5859
8,Heishin,S/A POW,634,Night Lizard,24,1.1719
8,Heishin,S/A POW,645,Royal Guard,4,0.1953
8,Heishin,S/A POW,646,Gruesome Goo,46,2.2461
8,Heishin,S/A POW,707,Skull Knight,4,0.1953
8,Heishin,S/A POW,713,Meteor B. Dragon,4,0.1953
8,Heishin,S/A POW,714,Firewing Pegasus,4,0.1953
8,Heishin,B/C/D,2,Mystical Elf,26,1.2695
8,Heishin,B/C/D,19,Right Arm of the Forbidden One,6,0.293
8,Heishin,B/C/D,30,Zombie Warrior,26,1.2695
8,Heishin,B/C/D,34,Saggi the Dark Clown,26,1.2695
8,Heishin,B/C/D,36,The Snake Hair,26,1.2695
8,Heishin,B/C/D,42,Illusionist Faceless Mage,26,1.2695
8,Heishin,B/C/D,44,Rogue Doll,28,1.3672
8,Heishin,B/C/D,74,Giant Soldier of Stone,28,1.3672
8,Heishin,B/C/D,79,Megazowler,24,1.1719
8,Heishin,B/C/D,90,Gyakutenno Megami,24,1.1719
8,Heishin,B/C/D,96,Armored Zombie,28,1.3672
8,Heishin,B/C/D,97,Dragon Zombie,28,1.3672
8,Heishin,B/C/D,98,Clown Zombie,28,1.3672
8,Heishin,B/C/D,99,Pumpking the King of Ghosts,48,2.3438
8,Heishin,B/C/D,104,Curtain of the Dark Ones,28,1.3672
8,Heishin,B/C/D,106,Spirit of the Winds,28,1.3672
8,Heishin,B/C/D,108,Graveyard and the Hand of Invitation,28,1.3672
8,Heishin,B/C/D,114,White Magical Hat,28,1.3672
8,Heishin,B/C/D,115,Kamion Wizard,28,1.3672
8,Heishin,B/C/D,129,Nemuriko,28,1.3672
8,Heishin,B/C/D,132,The 13th Grave,28,1.3672
8,Heishin,B/C/D,135,Fiend's Hand,28,1.3672
8,Heishin,B/C/D,139,Blue-eyed Silver Zombie,28,1.3672
8,Heishin,B/C/D,142,Flame Manipulator,28,1.3672
8,Heishin,B/C/D,143,Necrolancer the Timelord,28,1.3672
8,Heishin,B/C/D,144,Djinn the Watcher of the Wind,28,1.3672
8,Heishin,B/C/D,145,The Bewitching Phantom Thief,28,1.3672
8,Heishin,B/C/D,154,Fire Reaper,28,1.3672
8,Heishin,B/C/D,174,Hurricail,28,1.3672
8,Heishin,B/C/D,179,Phantom Dewan,28,1.3672
8,Heishin,B/C/D,183,Lucky Trinket,28,1.3672
8,Heishin,B/C/D,184,Genin,28,1.3672
8,Heishin,B/C/D,190,Akakieisu,28,1.3672
8,Heishin,B/C/D,203,Phantom Ghost,28,1.3672
8,Heishin,B/C/D,213,Aqua Madoor,28,1.3672
8,Heishin,B/C/D,215,Flame Ghost,28,1.3672
8,Heishin,B/C/D,220,Masked Sorcerer,28,1.3672
8,Heishin,B/C/D,223,Roaring Ocean Snake,20,0.9766
8,Heishin,B/C/D,228,Wood Remains,28,1.3672
8,Heishin,B/C/D,237,Haniwa,28,1.3672
8,Heishin,B/C/D,244,Dissolverock,28,1.3672
8,Heishin,B/C/D,253,Angelwitch,28,1.3672
8,Heishin,B/C/D,257,Stone Armadiller,28,1.3672
8,Heishin,B/C/D,259,Ancient Sorcerer,28,1.3672
8,Heishin,B/C/D,263,Rock Ogre Grotto #2,28,1.3672
8,Heishin,B/C/D,268,Sectarian of Secrets,28,1.3672
8,Heishin,B/C/D,366,Labyrinth Wall,28,1.3672
8,Heishin,B/C/D,368,Shadow Ghoul,28,1.3672
8,Heishin,B/C/D,455,Barrel Rock,64,3.125
8,Heishin,B/C/D,457,Stone Ghost,64,3.125
8,Heishin,B/C/D,465,Punished Eagle,24,1.1719
8,Heishin,B/C/D,470,Magical Ghost,32,1.5625
8,Heishin,B/C/D,505,Prisman,64,3.125
8,Heishin,B/C/D,518,Boulder Tortoise,10,0.4883
8,Heishin,B/C/D,522,Monstrous Bird,24,1.1719
8,Heishin,B/C/D,525,Spirit of the Mountain,16,0.7812
8,Heishin,B/C/D,529,Flame Cerebrus,10,0.4883
8,Heishin,B/C/D,531,Mystical Sand,44,2.1484
8,Heishin,B/C/D,532,Gemini Elf,32,1.5625
8,Heishin,B/C/D,571,B. Dragon Jungle King,24,1.1719
8,Heishin,B/C/D,572,Empress Judge,24,1.1719
8,Heishin,B/C/D,593,Giant Turtle Who Feeds on Flames,16,0.7812
8,Heishin,B/C/D,594,Rose Spectre of Dunn,24,1.1719
8,Heishin,B/C/D,599,Violent Rain,64,3.125
8,Heishin,B/C/D,623,The Thing That Hides in the Mud,28,1.3672
8,Heishin,B/C/D,627,Nekogal #2,24,1.1719
8,Heishin,B/C/D,631,Maiden of the Moonlight,32,1.5625
8,Heishin,B/C/D,632,Stone Ogre Grotto,16,0.7812
8,Heishin,B/C/D,634,Night Lizard,32,1.5625
8,Heishin,B/C/D,646,Gruesome Goo,64,3.125
8,Heishin,S/A TEC,2,Mystical Elf,26,1.2695
8,Heishin,S/A TEC,19,Right Arm of the Forbidden One,4,0.1953
8,Heishin,S/A TEC,30,Zombie Warrior,26,1.2695
8,Heishin,S/A TEC,34,Saggi the Dark Clown,26,1.2695
8,Heishin,S/A TEC,36,The Snake Hair,26,1.2695
8,Heishin,S/A TEC,42,Illusionist Faceless Mage,26,1.2695
8,Heishin,S/A TEC,44,Rogue Doll,26,1.2695
8,Heishin,S/A TEC,74,Giant Soldier of Stone,26,1.2695
8,Heishin,S/A TEC,96,Armored Zombie,26,1.2695
8,Heishin,S/A TEC,97,Dragon Zombie,26,1.2695
8,Heishin,S/A TEC,98,Clown Zombie,26,1.2695
8,Heishin,S/A TEC,104,Curtain of the Dark Ones,26,1.2695
8,Heishin,S/A TEC,106,Spirit of the Winds,26,1.2695
8,Heishin,S/A TEC,108,Graveyard and the Hand of Invitation,26,1.2695
8,Heishin,S/A TEC,114,White Magical Hat,26,1.2695
8,Heishin,S/A TEC,115,Kamion Wizard,26,1.2695
8,Heishin,S/A TEC,129,Nemuriko,26,1.2695
8,Heishin,S/A TEC,132,The 13th Grave,26,1.2695
8,Heishin,S/A TEC,135,Fiend's Hand,26,1.2695
8,Heishin,S/A TEC,139,Blue-eyed Silver Zombie,26,1.2695
8,Heishin,S/A TEC,142,Flame Manipulator,26,1.2695
8,Heishin,S/A TEC,143,Necrolancer the Timelord,26,1.2695
8,Heishin,S/A TEC,144,Djinn the Watcher of the Wind,26,1.2695
8,Heishin,S/A TEC,145,The Bewitching Phantom Thief,26,1.2695
8,Heishin,S/A TEC,154,Fire Reaper,26,1.2695
8,Heishin,S/A TEC,174,Hurricail,24,1.1719
8,Heishin,S/A TEC,179,Phantom Dewan,24,1.1719
8,Heishin,S/A TEC,183,Lucky Trinket,24,1.1719
8,Heishin,S/A TEC,184,Genin,24,1.1719
8,Heishin,S/A TEC,190,Akakieisu,24,1.1719
8,Heishin,S/A TEC,203,Phantom Ghost,24,1.1719
8,Heishin,S/A TEC,213,Aqua Madoor,24,1.1719
8,Heishin,S/A TEC,215,Flame Ghost,24,1.1719
8,Heishin,S/A TEC,220,Masked Sorcerer,24,1.1719
8,Heishin,S/A TEC,228,Wood Remains,24,1.1719
8,Heishin,S/A TEC,237,Haniwa,24,1.1719
8,Heishin,S/A TEC,244,Dissolverock,22,1.0742
8,Heishin,S/A TEC,253,Angelwitch,22,1.0742
8,Heishin,S/A TEC,257,Stone Armadiller,22,1.0742
8,Heishin,S/A TEC,259,Ancient Sorcerer,22,1.0742
8,Heishin,S/A TEC,263,Rock Ogre Grotto #2,22,1.0742
8,Heishin,S/A TEC,268,Sectarian of Secrets,22,1.0742
8,Heishin,S/A TEC,303,Dark Energy,24,1.1719
8,Heishin,S/A TEC,313,Horn of Light,24,1.1719
8,Heishin,S/A TEC,315,Dragon Treasure,24,1.1719
8,Heishin,S/A TEC,320,Stop Defense,1,0.0488
8,Heishin,S/A TEC,321,Malevolent Nuzzler,24,1.1719
8,Heishin,S/A TEC,322,Violet Crystal,24,1.1719
8,Heishin,S/A TEC,323,Book of Secret Arts,24,1.1719
8,Heishin,S/A TEC,331,Wasteland,48,2.3438
8,Heishin,S/A TEC,336,Dark Hole,48,2.3438
8,Heishin,S/A TEC,337,Raigeki,20,0.9766
8,Heishin,S/A TEC,342,Dian Keto the Cure Master,1,0.0488
8,Heishin,S/A TEC,343,Sparks,24,1.1719
8,Heishin,S/A TEC,344,Hinotama,24,1.1719
8,Heishin,S/A TEC,345,Final Flame,24,1.1719
8,Heishin,S/A TEC,347,Tremendous Fire,1,0.0488
8,Heishin,S/A TEC,366,Labyrinth Wall,22,1.0742
8,Heishin,S/A TEC,368,Shadow Ghoul,22,1.0742
8,Heishin,S/A TEC,455,Barrel Rock,46,2.2461
8,Heishin,S/A TEC,457,Stone Ghost,46,2.2461
8,Heishin,S/A TEC,470,Magical Ghost,24,1.1719
8,Heishin,S/A TEC,505,Prisman,46,2.2461
8,Heishin,S/A TEC,525,Spirit of the Mountain,10,0.4883
8,Heishin,S/A TEC,532,Gemini Elf,24,1.1719
