material_a_id,material_a,material_b_id,material_b,result_id,result
97,Dragon Zombie,519,Fire Kraken,73,Kairyu-shin
97,Dragon Zombie,520,Turtle Bird,443,Sea King Dragon
97,Dragon Zombie,524,Star Boy,73,Kairyu-shin
97,Dragon Zombie,537,Mega Thunderball,613,Twin-headed Thunder Dragon
97,Dragon Zombie,539,Corroding Shark,545,Skelgon
97,Dragon Zombie,544,Dharma Cannon,409,Metal Dragon
97,Dragon Zombie,545,Skelgon,39,Curse of Dragon
97,Dragon Zombie,547,Griggle,99,Pumpking the King of Ghosts
97,Dragon Zombie,548,Bone Mouse,545,Skelgon
97,Dragon Zombie,549,Frog The Jam,73,Kairyu-shin
97,Dragon Zombie,550,Behegon,73,Kairyu-shin
97,Dragon Zombie,553,Mushroom Man #2,11,Sword Arm of Dragon
97,Dragon Zombie,554,Lava Battleguard,11,Sword Arm of Dragon
97,Dragon Zombie,555,Tyhone #2,39,Curse of Dragon
97,Dragon Zombie,556,The Wandering Doomed,545,Skelgon
97,Dragon Zombie,557,Steel Ogre Grotto #1,409,Metal Dragon
97,Dragon Zombie,558,Pot the Trick,426,Stone D.
97,Dragon Zombie,559,Oscillo Hero,11,Sword Arm of Dragon
97,Dragon Zombie,561,Lesser Dragon,545,Skelgon
97,Dragon Zombie,567,Darkworld Thorns,99,Pumpking the King of Ghosts
97,Dragon Zombie,579,Abyss Flower,99,Pumpking the King of Ghosts
97,Dragon Zombie,580,Patrol Robo,409,Metal Dragon
97,Dragon Zombie,583,Weather Report,73,Kairyu-shin
97,Dragon Zombie,585,Mechanical Snail,409,Metal Dragon
97,Dragon Zombie,586,Greenkappa,11,Sword Arm of Dragon
97,Dragon Zombie,588,Living Vase,99,Pumpking the King of Ghosts
97,Dragon Zombie,589,Tentacle Plant,99,Pumpking the King of Ghosts
97,Dragon Zombie,591,Morphing Jar,426,Stone D.
97,Dragon Zombie,593,Giant Turtle Who Feeds on Flames,73,Kairyu-shin
97,Dragon Zombie,594,Rose Spectre of Dunn,571,B. Dragon Jungle King
97,Dragon Zombie,596,Ghoul with an Appetite,545,Skelgon
97,Dragon Zombie,599,Violent Rain,73,Kairyu-shin
97,Dragon Zombie,602,Penguin Soldier,73,Kairyu-shin
97,Dragon Zombie,603,Fairy Dragon,545,Skelgon
97,Dragon Zombie,605,Liquid Beast,73,Kairyu-shin
97,Dragon Zombie,606,Twin Long Rods #2,73,Kairyu-shin
97,Dragon Zombie,610,Electric Lizard,613,Twin-headed Thunder Dragon
97,Dragon Zombie,615,Armored Starfish,73,Kairyu-shin
97,Dragon Zombie,620,Snakeyashi,99,Pumpking the King of Ghosts
97,Dragon Zombie,621,Succubus Knight,11,Sword Arm of Dragon
97,Dragon Zombie,623,The Thing That Hides in the Mud,426,Stone D.
97,Dragon Zombie,624,High Tide Gyojin,73,Kairyu-shin
97,Dragon Zombie,625,Fairy of the Fountain,73,Kairyu-shin
97,Dragon Zombie,632,Stone Ogre Grotto,426,Stone D.
97,Dragon Zombie,634,Night Lizard,73,Kairyu-shin
97,Dragon Zombie,635,Queen's Double,11,Sword Arm of Dragon
97,Dragon Zombie,637,Trent,99,Pumpking the King of Ghosts
97,Dragon Zombie,638,Queen of Autumn Leaves,571,B. Dragon Jungle King
97,Dragon Zombie,641,Invader of the Throne,11,Sword Arm of Dragon
97,Dragon Zombie,643,Disk Magician,409,Metal Dragon
97,Dragon Zombie,646,Gruesome Goo,73,Kairyu-shin
97,Dragon Zombie,647,Hyosube,73,Kairyu-shin
97,Dragon Zombie,648,Machine Attacker,409,Metal Dragon
97,Dragon Zombie,649,Hibikime,11,Sword Arm of Dragon
97,Dragon Zombie,712,Meteor Dragon,39,Curse of Dragon
97,Dragon Zombie,719,Dokurorider,39,Curse of Dragon
98,Clown Zombie,100,Battle Warrior,96,Armored Zombie
98,Clown Zombie,107,Kageningen,96,Armored Zombie
98,Clown Zombie,108,Graveyard and the Hand of Invitation,36,The Snake Hair
98,Clown Zombie,110,Hero of the East,96,Armored Zombie
98,Clown Zombie,118,Supporter in the Shadows,96,Armored Zombie
98,Clown Zombie,120,Dream Clown,96,Armored Zombie
98,Clown Zombie,122,Yamatano Dragon Scroll,97,Dragon Zombie
98,Clown Zombie,123,Dark Plant,99,Pumpking the King of Ghosts
98,Clown Zombie,138,Dragon Statue,97,Dragon Zombie
98,Clown Zombie,147,Monster Egg,96,Armored Zombie
98,Clown Zombie,151,Rhaimundos of the Red Sword,96,Armored Zombie
98,Clown Zombie,156,Hard Armor,96,Armored Zombie
98,Clown Zombie,157,Firegrass,99,Pumpking the King of Ghosts
98,Clown Zombie,158,Man Eater,99,Pumpking the King of Ghosts
98,Clown Zombie,160,M-warrior #1,96,Armored Zombie
98,Clown Zombie,161,M-warrior #2,96,Armored Zombie
98,Clown Zombie,165,The Judgement Hand,96,Armored Zombie
98,Clown Zombie,166,Mysterious Puppeteer,96,Armored Zombie
98,Clown Zombie,168,Darkfire Dragon,97,Dragon Zombie
98,Clown Zombie,172,Armaill,96,Armored Zombie
98,Clown Zombie,180,Arlownay,99,Pumpking the King of Ghosts
98,Clown Zombie,182,Masked Clown,96,Armored Zombie
98,Clown Zombie,185,Eyearmor,96,Armored Zombie
98,Clown Zombie,195,Doron,96,Armored Zombie
98,Clown Zombie,200,Petit Dragon,97,Dragon Zombie
98,Clown Zombie,214,Kagemusha of the Blue Flame,96,Armored Zombie
98,Clown Zombie,224,Trap Master,96,Armored Zombie
98,Clown Zombie,225,Fiend Sword,96,Armored Zombie
98,Clown Zombie,226,Skull Stalker,96,Armored Zombie
98,Clown Zombie,231,Wood Clown,96,Armored Zombie
98,Clown Zombie,235,Wodan the Resident of the Forest,96,Armored Zombie
98,Clown Zombie,236,Guardian of the Labyrinth,96,Armored Zombie
98,Clown Zombie,238,Yashinoki,99,Pumpking the King of Ghosts
98,Clown Zombie,239,Vishwar Randi,96,Armored Zombie
98,Clown Zombie,250,Hyo,96,Armored Zombie
98,Clown Zombie,256,Dimensional Warrior,96,Armored Zombie
98,Clown Zombie,262,The Little Swordsman of Aile,96,Armored Zombie
98,Clown Zombie,266,Princess of Tsurugi,96,Armored Zombie
98,Clown Zombie,267,Unknown Warrior of Fiend,96,Armored Zombie
98,Clown Zombie,273,Ancient Tree of Enlightenment,99,Pumpking the King of Ghosts
98,Clown Zombie,274,Green Phantom King,99,Pumpking the King of Ghosts
98,Clown Zombie,280,Protector of the Throne,96,Armored Zombie
98,Clown Zombie,285,Serpent Marauder,471,Soul Hunter
98,Clown Zombie,290,Moon Envoy,96,Armored Zombie
98,Clown Zombie,293,Masaki the Legendary Swordsman,96,Armored Zombie
98,Clown Zombie,294,Dragoness the Wicked Knight,96,Armored Zombie
98,Clown Zombie,296,One-eyed Shield Dragon,97,Dragon Zombie
98,Clown Zombie,298,Wicked Dragon with the Ersatz Head,97,Dragon Zombie
98,Clown Zombie,299,Sonic Maid,96,Armored Zombie
98,Clown Zombie,352,Kanan the Swordmistress,96,Armored Zombie
98,Clown Zombie,353,Takriminos,97,Dragon Zombie
98,Clown Zombie,354,Stuffed Animal,96,Armored Zombie
98,Clown Zombie,357,Yamadron,545,Skelgon
98,Clown Zombie,362,Millennium Shield,96,Armored Zombie
98,Clown Zombie,381,Toon Alligator,471,Soul Hunter
98,Clown Zombie,399,Swordsman from a Foreign Land,96,Armored Zombie
98,Clown Zombie,400,Emperor of the Land and Sea,471,Soul Hunter
98,Clown Zombie,409,Metal Dragon,39,Curse of Dragon
98,Clown Zombie,424,Sky Dragon,39,Curse of Dragon
98,Clown Zombie,425,Thunder Dragon,545,Skelgon
98,Clown Zombie,448,Spike Seadra,545,Skelgon
98,Clown Zombie,469,Armed Ninja,96,Armored Zombie
98,Clown Zombie,475,Sinister Serpent,471,Soul Hunter
98,Clown Zombie,488,Rainbow Flower,99,Pumpking the King of Ghosts
98,Clown Zombie,489,Barrel Lily,99,Pumpking the King of Ghosts
98,Clown Zombie,502,D. Human,96,Armored Zombie
98,Clown Zombie,510,Laughing Flower,99,Pumpking the King of Ghosts
98,Clown Zombie,511,Bean Soldier,99,Pumpking the King of Ghosts
98,Clown Zombie,536,Mechaleon,471,Soul Hunter
98,Clown Zombie,545,Skelgon,39,Curse of Dragon
98,Clown Zombie,547,Griggle,99,Pumpking the King of Ghosts
98,Clown Zombie,553,Mushroom Man #2,96,Armored Zombie
98,Clown Zombie,555,Tyhone #2,39,Curse of Dragon
98,Clown Zombie,559,Oscillo Hero,96,Armored Zombie
98,Clown Zombie,561,Lesser Dragon,97,Dragon Zombie
98,Clown Zombie,566,Yormungarde,471,Soul Hunter
98,Clown Zombie,567,Darkworld Thorns,99,Pumpking the King of Ghosts
98,Clown Zombie,569,Drooling Lizard,471,Soul Hunter
98,Clown Zombie,579,Abyss Flower,99,Pumpking the King of Ghosts
98,Clown Zombie,586,Greenkappa,96,Armored Zombie
98,Clown Zombie,588,Living Vase,99,Pumpking the King of Ghosts
98,Clown Zombie,589,Tentacle Plant,99,Pumpking the King of Ghosts
98,Clown Zombie,590,Beaked Snake,471,Soul Hunter
98,Clown Zombie,603,Fairy Dragon,97,Dragon Zombie
98,Clown Zombie,620,Snakeyashi,99,Pumpking the King of Ghosts
98,Clown Zombie,630,Ancient Lizard Warrior,471,Soul Hunter
98,Clown Zombie,635,Queen's Double,96,Armored Zombie
98,Clown Zombie,637,Trent,99,Pumpking the King of Ghosts
98,Clown Zombie,641,Invader of the Throne,96,Armored Zombie
98,Clown Zombie,649,Hibikime,96,Armored Zombie
98,Clown Zombie,712,Meteor Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,122,Yamatano Dragon Scroll,39,Curse of Dragon
99,Pumpking the King of Ghosts,138,Dragon Statue,39,Curse of Dragon
99,Pumpking the King of Ghosts,168,Darkfire Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,200,Petit Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,296,One-eyed Shield Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,298,Wicked Dragon with the Ersatz Head,39,Curse of Dragon
99,Pumpking the King of Ghosts,353,Takriminos,39,Curse of Dragon
99,Pumpking the King of Ghosts,357,Yamadron,39,Curse of Dragon
99,Pumpking the King of Ghosts,409,Metal Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,424,Sky Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,425,Thunder Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,448,Spike Seadra,39,Curse of Dragon
99,Pumpking the King of Ghosts,545,Skelgon,39,Curse of Dragon
99,Pumpking the King of Ghosts,555,Tyhone #2,39,Curse of Dragon
99,Pumpking the King of Ghosts,561,Lesser Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,603,Fairy Dragon,39,Curse of Dragon
99,Pumpking the King of Ghosts,712,Meteor Dragon,39,Curse of Dragon
100,Battle Warrior,101,Wings of Wicked Flame,133,Charubin the Fire Knight
100,Battle Warrior,108,Graveyard and the Hand of Invitation,30,Zombie Warrior
100,Battle Warrior,113,Dark Gray,64,Tiger Axe
100,Battle Warrior,121,Sleeping Lion,64,Tiger Axe
100,Battle Warrior,122,Yamatano Dragon Scroll,138,Dragon Statue
100,Battle Warrior,123,Dark Plant,511,Bean Soldier
100,Battle Warrior,132,The 13th Grave,96,Armored Zombie
100,Battle Warrior,133,Charubin the Fire Knight,15,Flame Swordsman
100,Battle Warrior,135,Fiend's Hand,30,Zombie Warrior
100,Battle Warrior,138,Dragon Statue,294,Dragoness the Wicked Knight
100,Battle Warrior,139,Blue-eyed Silver Zombie,30,Zombie Warrior
100,Battle Warrior,141,Spiked Snail,479,Cockroach Knight
100,Battle Warrior,142,Flame Manipulator,133,Charubin the Fire Knight
100,Battle Warrior,146,Temple of Skulls,30,Zombie Warrior
100,Battle Warrior,153,Dokuroizo the Grim Reaper,30,Zombie Warrior
100,Battle Warrior,154,Fire Reaper,30,Zombie Warrior
100,Battle Warrior,157,Firegrass,133,Charubin the Fire Knight
100,Battle Warrior,158,Man Eater,511,Bean Soldier
100,Battle Warrior,165,The Judgement Hand,33,Judge Man
100,Battle Warrior,167,Ancient Jar,456,Minomushi Warrior
100,Battle Warrior,168,Darkfire Dragon,15,Flame Swordsman
100,Battle Warrior,172,Armaill,133,Charubin the Fire Knight
100,Battle Warrior,176,Fire Eye,133,Charubin the Fire Knight
100,Battle Warrior,180,Arlownay,511,Bean Soldier
100,Battle Warrior,188,Synchar,64,Tiger Axe
100,Battle Warrior,189,Fusionist,64,Tiger Axe
100,Battle Warrior,197,Mech Mole Zombie,30,Zombie Warrior
100,Battle Warrior,200,Petit Dragon,138,Dragon Statue
100,Battle Warrior,201,Frenzied Panda,64,Tiger Axe
100,Battle Warrior,202,Air Marmot of Nefariousness,64,Tiger Axe
100,Battle Warrior,203,Phantom Ghost,30,Zombie Warrior
100,Battle Warrior,209,Winged Cleaver,479,Cockroach Knight
100,Battle Warrior,210,Hinotama Soul,133,Charubin the Fire Knight
100,Battle Warrior,214,Kagemusha of the Blue Flame,133,Charubin the Fire Knight
100,Battle Warrior,215,Flame Ghost,30,Zombie Warrior
100,Battle Warrior,221,Kumootoko,479,Cockroach Knight
100,Battle Warrior,228,Wood Remains,30,Zombie Warrior
100,Battle Warrior,237,Haniwa,456,Minomushi Warrior
100,Battle Warrior,238,Yashinoki,511,Bean Soldier
100,Battle Warrior,241,Dark Assailant,96,Armored Zombie
100,Battle Warrior,242,Candle of Fate,133,Charubin the Fire Knight
100,Battle Warrior,244,Dissolverock,133,Charubin the Fire Knight
100,Battle Warrior,247,Root Water,546,Wow Warrior
100,Battle Warrior,248,Master & Expert,64,Tiger Axe
100,Battle Warrior,251,Enchanting Mermaid,546,Wow Warrior
100,Battle Warrior,255,Prevent Rat,64,Tiger Axe
100,Battle Warrior,257,Stone Armadiller,456,Minomushi Warrior
100,Battle Warrior,263,Rock Ogre Grotto #2,456,Minomushi Warrior
100,Battle Warrior,264,Wing Egg Elf,41,Celtic Guardian
100,Battle Warrior,272,Mavelus,15,Flame Swordsman
100,Battle Warrior,273,Ancient Tree of Enlightenment,511,Bean Soldier
100,Battle Warrior,274,Green Phantom King,511,Bean Soldier
100,Battle Warrior,278,Petit Moth,479,Cockroach Knight
100,Battle Warrior,282,Mystical Sheep #2,64,Tiger Axe
100,Battle Warrior,283,Holograh,413,Cyber Soldier
100,Battle Warrior,291,Fireyarou,15,Flame Swordsman
100,Battle Warrior,296,One-eyed Shield Dragon,138,Dragon Statue
100,Battle Warrior,297,Cyber Soldier of Darkworld,413,Cyber Soldier
100,Battle Warrior,298,Wicked Dragon with the Ersatz Head,138,Dragon Statue
100,Battle Warrior,351,Yaranzo,96,Armored Zombie
100,Battle Warrior,353,Takriminos,11,Sword Arm of Dragon
100,Battle Warrior,357,Yamadron,15,Flame Swordsman
100,Battle Warrior,359,Three-legged Zombies,30,Zombie Warrior
100,Battle Warrior,366,Labyrinth Wall,456,Minomushi Warrior
100,Battle Warrior,394,Steel Scorpion,413,Cyber Soldier
100,Battle Warrior,395,Dancing Elf,41,Celtic Guardian
100,Battle Warrior,397,Leghul,479,Cockroach Knight
100,Battle Warrior,405,Saber Slasher,413,Cyber Soldier
100,Battle Warrior,406,Yaiba Robo,413,Cyber Soldier
100,Battle Warrior,409,Metal Dragon,473,Vermillion Sparrow
100,Battle Warrior,410,Mechanical Spider,413,Cyber Soldier
100,Battle Warrior,411,Bat,413,Cyber Soldier
100,Battle Warrior,412,Giga-tech Wolf,413,Cyber Soldier
100,Battle Warrior,414,Shovel Crusher,413,Cyber Soldier
100,Battle Warrior,416,Blocker,413,Cyber Soldier
100,Battle Warrior,417,Blast Juggler,133,Charubin the Fire Knight
100,Battle Warrior,418,Golgoil,413,Cyber Soldier
100,Battle Warrior,420,Cyber-Stein,413,Cyber Soldier
100,Battle Warrior,421,Cyber Commander,413,Cyber Soldier
100,Battle Warrior,422,Jinzo #7,413,Cyber Soldier
100,Battle Warrior,425,Thunder Dragon,11,Sword Arm of Dragon
100,Battle Warrior,436,White Dolphin,546,Wow Warrior
100,Battle Warrior,448,Spike Seadra,11,Sword Arm of Dragon
100,Battle Warrior,455,Barrel Rock,456,Minomushi Warrior
100,Battle Warrior,457,Stone Ghost,456,Minomushi Warrior
100,Battle Warrior,470,Magical Ghost,96,Armored Zombie
100,Battle Warrior,476,Ganigumo,479,Cockroach Knight
100,Battle Warrior,481,Burglar,64,Tiger Axe
100,Battle Warrior,485,Korogashi,479,Cockroach Knight
100,Battle Warrior,488,Rainbow Flower,511,Bean Soldier
100,Battle Warrior,489,Barrel Lily,511,Bean Soldier
100,Battle Warrior,499,Kattapillar,479,Cockroach Knight
100,Battle Warrior,501,Man-eater Bug,479,Cockroach Knight
100,Battle Warrior,505,Prisman,456,Minomushi Warrior
100,Battle Warrior,506,Gale Dogra,479,Cockroach Knight
100,Battle Warrior,510,Laughing Flower,511,Bean Soldier
100,Battle Warrior,512,Cannon Soldier,413,Cyber Soldier
100,Battle Warrior,514,Brave Scizzar,413,Cyber Soldier
100,Battle Warrior,515,The Statue of Easter Island,456,Minomushi Warrior
100,Battle Warrior,516,Muka Muka,456,Minomushi Warrior
100,Battle Warrior,519,Fire Kraken,15,Flame Swordsman
100,Battle Warrior,527,Milus Radiant,64,Tiger Axe
100,Battle Warrior,539,Corroding Shark,30,Zombie Warrior
100,Battle Warrior,544,Dharma Cannon,413,Cyber Soldier
100,Battle Warrior,545,Skelgon,11,Sword Arm of Dragon
100,Battle Warrior,547,Griggle,511,Bean Soldier
100,Battle Warrior,548,Bone Mouse,30,Zombie Warrior
100,Battle Warrior,555,Tyhone #2,15,Flame Swordsman
100,Battle Warrior,556,The Wandering Doomed,30,Zombie Warrior
100,Battle Warrior,557,Steel Ogre Grotto #1,413,Cyber Soldier
100,Battle Warrior,558,Pot the Trick,456,Minomushi Warrior
100,Battle Warrior,561,Lesser Dragon,502,D. Human
100,Battle Warrior,562,Needle Worm,479,Cockroach Knight
100,Battle Warrior,567,Darkworld Thorns,511,Bean Soldier
100,Battle Warrior,579,Abyss Flower,511,Bean Soldier
100,Battle Warrior,580,Patrol Robo,413,Cyber Soldier
100,Battle Warrior,585,Mechanical Snail,413,Cyber Soldier
100,Battle Warrior,588,Living Vase,511,Bean Soldier
100,Battle Warrior,589,Tentacle Plant,511,Bean Soldier
100,Battle Warrior,591,Morphing Jar,456,Minomushi Warrior
100,Battle Warrior,598,Little Chimera,64,Tiger Axe
100,Battle Warrior,603,Fairy Dragon,294,Dragoness the Wicked Knight
100,Battle Warrior,604,Obese Marmot of Nefariousness,64,Tiger Axe
100,Battle Warrior,609,Bladefly,479,Cockroach Knight
100,Battle Warrior,620,Snakeyashi,511,Bean Soldier
100,Battle Warrior,623,The Thing That Hides in the Mud,456,Minomushi Warrior
100,Battle Warrior,629,Armored Rat,64,Tiger Axe
100,Battle Warrior,642,Mystical Sheep #1,64,Tiger Axe
100,Battle Warrior,643,Disk Magician,413,Cyber Soldier
100,Battle Warrior,644,Flame Viper,133,Charubin the Fire Knight
101,Wings of Wicked Flame,107,Kageningen,133,Charubin the Fire Knight
101,Wings of Wicked Flame,108,Graveyard and the Hand of Invitation,215,Flame Ghost
101,Wings of Wicked Flame,110,Hero of the East,15,Flame Swordsman
101,Wings of Wicked Flame,113,Dark Gray,529,Flame Cerebrus
101,Wings of Wicked Flame,117,Spirit of the Books,467,Crimson Sunbird
101,Wings of Wicked Flame,118,Supporter in the Shadows,133,Charubin the Fire Knight
101,Wings of Wicked Flame,120,Dream Clown,15,Flame Swordsman
101,Wings of Wicked Flame,121,Sleeping Lion,529,Flame Cerebrus
101,Wings of Wicked Flame,125,Faith Bird,467,Crimson Sunbird
101,Wings of Wicked Flame,127,Ansatsu,15,Flame Swordsman
101,Wings of Wicked Flame,135,Fiend's Hand,215,Flame Ghost
101,Wings of Wicked Flame,138,Dragon Statue,15,Flame Swordsman
101,Wings of Wicked Flame,139,Blue-eyed Silver Zombie,215,Flame Ghost
101,Wings of Wicked Flame,146,Temple of Skulls,215,Flame Ghost
101,Wings of Wicked Flame,147,Monster Egg,133,Charubin the Fire Knight
101,Wings of Wicked Flame,151,Rhaimundos of the Red Sword,15,Flame Swordsman
101,Wings of Wicked Flame,153,Dokuroizo the Grim Reaper,215,Flame Ghost
101,Wings of Wicked Flame,154,Fire Reaper,215,Flame Ghost
101,Wings of Wicked Flame,156,Hard Armor,133,Charubin the Fire Knight
101,Wings of Wicked Flame,160,M-warrior #1,133,Charubin the Fire Knight
101,Wings of Wicked Flame,161,M-warrior #2,133,Charubin the Fire Knight
101,Wings of Wicked Flame,165,The Judgement Hand,15,Flame Swordsman
101,Wings of Wicked Flame,166,Mysterious Puppeteer,133,Charubin the Fire Knight
101,Wings of Wicked Flame,167,Ancient Jar,244,Dissolverock
101,Wings of Wicked Flame,172,Armaill,133,Charubin the Fire Knight
101,Wings of Wicked Flame,177,Monsturtle,593,Giant Turtle Who Feeds on Flames
101,Wings of Wicked Flame,182,Masked Clown,133,Charubin the Fire Knight
101,Wings of Wicked Flame,185,Eyearmor,133,Charubin the Fire Knight
101,Wings of Wicked Flame,186,Fiend Refrection #2,272,Mavelus
101,Wings of Wicked Flame,188,Synchar,529,Flame Cerebrus
101,Wings of Wicked Flame,189,Fusionist,529,Flame Cerebrus
101,Wings of Wicked Flame,193,Turtle Tiger,593,Giant Turtle Who Feeds on Flames
101,Wings of Wicked Flame,195,Doron,133,Charubin the Fire Knight
101,Wings of Wicked Flame,197,Mech Mole Zombie,215,Flame Ghost
101,Wings of Wicked Flame,201,Frenzied Panda,529,Flame Cerebrus
101,Wings of Wicked Flame,202,Air Marmot of Nefariousness,529,Flame Cerebrus
101,Wings of Wicked Flame,203,Phantom Ghost,215,Flame Ghost
101,Wings of Wicked Flame,207,Droll Bird,272,Mavelus
101,Wings of Wicked Flame,214,Kagemusha of the Blue Flame,133,Charubin the Fire Knight
101,Wings of Wicked Flame,224,Trap Master,133,Charubin the Fire Knight
101,Wings of Wicked Flame,225,Fiend Sword,15,Flame Swordsman
101,Wings of Wicked Flame,226,Skull Stalker,133,Charubin the Fire Knight
101,Wings of Wicked Flame,231,Wood Clown,133,Charubin the Fire Knight
101,Wings of Wicked Flame,234,Beautiful Headhuntress,15,Flame Swordsman
101,Wings of Wicked Flame,235,Wodan the Resident of the Forest,133,Charubin the Fire Knight
101,Wings of Wicked Flame,236,Guardian of the Labyrinth,133,Charubin the Fire Knight
101,Wings of Wicked Flame,237,Haniwa,244,Dissolverock
101,Wings of Wicked Flame,239,Vishwar Randi,133,Charubin the Fire Knight
101,Wings of Wicked Flame,248,Master & Expert,529,Flame Cerebrus
101,Wings of Wicked Flame,250,Hyo,133,Charubin the Fire Knight
101,Wings of Wicked Flame,255,Prevent Rat,529,Flame Cerebrus
101,Wings of Wicked Flame,256,Dimensional Warrior,15,Flame Swordsman
101,Wings of Wicked Flame,257,Stone Armadiller,244,Dissolverock
101,Wings of Wicked Flame,262,The Little Swordsman of Aile,133,Charubin the Fire Knight
101,Wings of Wicked Flame,263,Rock Ogre Grotto #2,244,Dissolverock
101,Wings of Wicked Flame,266,Princess of Tsurugi,133,Charubin the Fire Knight
101,Wings of Wicked Flame,267,Unknown Warrior of Fiend,133,Charubin the Fire Knight
