equip_id,equip,monster_id,monster
657,Megamorph,600,Key Mace #2
657,Megamorph,601,Tenderness
657,Megamorph,602,Penguin Soldier
657,Megamorph,603,Fairy Dragon
657,Megamorph,604,Obese Marmot of Nefariousness
657,Megamorph,605,Liquid Beast
657,Megamorph,606,Twin Long Rods #2
657,Megamorph,607,Great Bill
657,Megamorph,608,Shining Friendship
657,Megamorph,609,Bladefly
657,Megamorph,610,Electric Lizard
657,Megamorph,611,Hiro's Shadow Scout
657,Megamorph,612,Lady of Faith
657,Megamorph,613,Twin-headed Thunder Dragon
657,Megamorph,614,Hunter Spider
657,Megamorph,615,Armored Starfish
657,Megamorph,616,Hourglass of Courage
657,Megamorph,617,Marine Beast
657,Megamorph,618,Warrior of Tradition
657,Megamorph,619,Rock Spirit
657,Megamorph,620,Snakeyashi
657,Megamorph,621,Succubus Knight
657,Megamorph,622,Ill Witch
657,Megamorph,623,The Thing That Hides in the Mud
657,Megamorph,624,High Tide Gyojin
657,Megamorph,625,Fairy of the Fountain
657,Megamorph,626,Amazon of the Seas
657,Megamorph,627,Nekogal #2
657,Megamorph,628,Witch's Apprentice
657,Megamorph,629,Armored Rat
657,Megamorph,630,Ancient Lizard Warrior
657,Megamorph,631,Maiden of the Moonlight
657,Megamorph,632,Stone Ogre Grotto
657,Megamorph,633,Winged Egg of New Life
657,Megamorph,634,Night Lizard
657,Megamorph,635,Queen's Double
657,Megamorph,636,Blue-winged Crown
657,Megamorph,637,Trent
657,Megamorph,638,Queen of Autumn Leaves
657,Megamorph,639,Amphibious Bugroth
657,Megamorph,640,Acid Crawler
657,Megamorph,641,Invader of the Throne
657,Megamorph,642,Mystical Sheep #1
657,Megamorph,643,Disk Magician
657,Megamorph,644,Flame Viper
657,Megamorph,645,Royal Guard
657,Megamorph,646,Gruesome Goo
657,Megamorph,647,Hyosube
657,Megamorph,648,Machine Attacker
657,Megamorph,649,Hibikime
657,Megamorph,650,Whiptail Crow
657,Megamorph,701,Performance of Sword
657,Megamorph,702,Hungry Burger
657,Megamorph,703,Sengenjin
657,Megamorph,704,Skull Guardian
657,Megamorph,705,Tri-horned Dragon
657,Megamorph,706,Serpent Night Dragon
657,Megamorph,707,Skull Knight
657,Megamorph,708,Cosmo Queen
657,Megamorph,709,Chakra
657,Megamorph,710,Crab Turtle
657,Megamorph,711,Mikazukinoyaiba
657,Megamorph,712,Meteor Dragon
657,Megamorph,713,Meteor B. Dragon
657,Megamorph,714,Firewing Pegasus
657,Megamorph,715,Psycho-Puppet
657,Megamorph,716,Garma Sword
657,Megamorph,717,Javelin Beetle
657,Megamorph,718,Fortress Whale
657,Megamorph,719,Dokurorider
657,Megamorph,720,Mask of Shine & Dark
657,Megamorph,722,Magician of Black Chaos
658,Metalmorph,391,Zoa
659,Winged Trumpeter,90,Gyakutenno Megami
659,Winged Trumpeter,109,Goddess with the Third Eye
659,Winged Trumpeter,111,Doma The Angel of Silence
659,Winged Trumpeter,126,Orion the Battle King
659,Winged Trumpeter,130,Weather Control
659,Winged Trumpeter,134,Mystical Capture Chain
659,Winged Trumpeter,170,Spirit of the Harp
659,Winged Trumpeter,192,Key Mace
659,Winged Trumpeter,198,Happy Lover
659,Winged Trumpeter,208,Petit Angel
659,Winged Trumpeter,229,Hourglass of Life
659,Winged Trumpeter,260,Lunar Queen Elzaim
659,Winged Trumpeter,264,Wing Egg Elf
659,Winged Trumpeter,276,Ray & Temperature
659,Winged Trumpeter,395,Dancing Elf
659,Winged Trumpeter,396,Ocubeam
659,Winged Trumpeter,429,Goddess of Whim
659,Winged Trumpeter,492,Hoshiningen
659,Winged Trumpeter,540,Skelengel
659,Winged Trumpeter,582,Dark Witch
659,Winged Trumpeter,584,Binding Chain
659,Winged Trumpeter,592,Muse-A
659,Winged Trumpeter,601,Tenderness
659,Winged Trumpeter,608,Shining Friendship
659,Winged Trumpeter,616,Hourglass of Courage
659,Winged Trumpeter,633,Winged Egg of New Life
668,Bright Castle,1,Blue-eyes White Dragon
668,Bright Castle,2,Mystical Elf
668,Bright Castle,3,Hitotsu-me Giant
668,Bright Castle,4,Baby Dragon
668,Bright Castle,5,Ryu-kishin
668,Bright Castle,6,Feral Imp
668,Bright Castle,7,Winged Dragon #1
668,Bright Castle,8,Mushroom Man
668,Bright Castle,9,Shadow Specter
668,Bright Castle,10,Blackland Fire Dragon
668,Bright Castle,11,Sword Arm of Dragon
668,Bright Castle,12,Swamp Battleguard
668,Bright Castle,13,Tyhone
668,Bright Castle,14,Battle Steer
668,Bright Castle,15,Flame Swordsman
668,Bright Castle,16,Time Wizard
668,Bright Castle,17,Right Leg of the Forbidden One
668,Bright Castle,18,Left Leg of the Forbidden One
668,Bright Castle,19,Right Arm of the Forbidden One
668,Bright Castle,20,Left Arm of the Forbidden One
668,Bright Castle,21,Exodia the Forbidden
668,Bright Castle,22,Summoned Skull
668,Bright Castle,23,The Wicked Worm Beast
668,Bright Castle,24,Skull Servant
668,Bright Castle,25,Horn Imp
668,Bright Castle,26,Battle Ox
668,Bright Castle,27,Beaver Warrior
668,Bright Castle,28,Rock Ogre Grotto #1
668,Bright Castle,29,Mountain Warrior
668,Bright Castle,30,Zombie Warrior
668,Bright Castle,31,Koumori Dragon
668,Bright Castle,32,Two-headed King Rex
668,Bright Castle,33,Judge Man
668,Bright Castle,34,Saggi the Dark Clown
668,Bright Castle,35,Dark Magician
668,Bright Castle,36,The Snake Hair
668,Bright Castle,37,Gaia the Dragon Champion
668,Bright Castle,38,Gaia the Fierce Knight
668,Bright Castle,39,Curse of Dragon
668,Bright Castle,40,Dragon Piper
668,Bright Castle,41,Celtic Guardian
668,Bright Castle,42,Illusionist Faceless Mage
668,Bright Castle,43,Karbonala Warrior
668,Bright Castle,44,Rogue Doll
668,Bright Castle,45,Oscillo Hero #2
668,Bright Castle,46,Griffore
668,Bright Castle,47,Torike
668,Bright Castle,48,Sangan
668,Bright Castle,49,Big Insect
668,Bright Castle,50,Basic Insect
668,Bright Castle,51,Armored Lizard
668,Bright Castle,52,Hercules Beetle
668,Bright Castle,53,Killer Needle
668,Bright Castle,54,Gokibore
668,Bright Castle,55,Giant Flea
668,Bright Castle,56,Larvae Moth
668,Bright Castle,57,Great Moth
668,Bright Castle,58,Kuriboh
668,Bright Castle,59,Mammoth Graveyard
668,Bright Castle,60,Great White
668,Bright Castle,61,Wolf
668,Bright Castle,62,Harpie Lady
668,Bright Castle,63,Harpie Lady Sisters
668,Bright Castle,64,Tiger Axe
668,Bright Castle,65,Silver Fang
668,Bright Castle,66,Kojikocy
668,Bright Castle,67,Perfectly Ultimate Great Moth
668,Bright Castle,68,Garoozis
668,Bright Castle,69,Thousand Dragon
668,Bright Castle,70,Fiend Kraken
668,Bright Castle,71,Jellyfish
668,Bright Castle,72,Cocoon of Evolution
668,Bright Castle,73,Kairyu-shin
668,Bright Castle,74,Giant Soldier of Stone
668,Bright Castle,75,Man-eating Plant
668,Bright Castle,76,Krokodilus
668,Bright Castle,77,Grappler
668,Bright Castle,78,Axe Raider
668,Bright Castle,79,Megazowler
668,Bright Castle,80,Uraby
668,Bright Castle,81,Crawling Dragon #2
668,Bright Castle,82,Red-eyes B. Dragon
668,Bright Castle,83,Castle of Dark Illusions
668,Bright Castle,84,Reaper of the Cards
668,Bright Castle,85,King of Yamimakai
668,Bright Castle,86,Barox
668,Bright Castle,87,Dark Chimera
668,Bright Castle,88,Metal Guardian
668,Bright Castle,89,Catapult Turtle
668,Bright Castle,90,Gyakutenno Megami
668,Bright Castle,91,Mystic Horseman
668,Bright Castle,92,Rabid Horseman
668,Bright Castle,93,Zanki
668,Bright Castle,94,Crawling Dragon
668,Bright Castle,95,Crass Clown
668,Bright Castle,96,Armored Zombie
668,Bright Castle,97,Dragon Zombie
668,Bright Castle,98,Clown Zombie
668,Bright Castle,99,Pumpking the King of Ghosts
668,Bright Castle,100,Battle Warrior
668,Bright Castle,101,Wings of Wicked Flame
668,Bright Castle,102,Mask of Darkness
668,Bright Castle,103,Job-change Mirror
668,Bright Castle,104,Curtain of the Dark Ones
668,Bright Castle,105,Tomozaurus
668,Bright Castle,106,Spirit of the Winds
668,Bright Castle,107,Kageningen
668,Bright Castle,108,Graveyard and the Hand of Invitation
668,Bright Castle,109,Goddess with the Third Eye
668,Bright Castle,110,Hero of the East
668,Bright Castle,111,Doma The Angel of Silence
668,Bright Castle,112,That Which Feeds on Life
668,Bright Castle,113,Dark Gray
668,Bright Castle,114,White Magical Hat
668,Bright Castle,115,Kamion Wizard
668,Bright Castle,116,Nightmare Scorpion
668,Bright Castle,117,Spirit of the Books
668,Bright Castle,118,Supporter in the Shadows
668,Bright Castle,119,Trial of Nightmares
668,Bright Castle,120,Dream Clown
668,Bright Castle,121,Sleeping Lion
668,Bright Castle,122,Yamatano Dragon Scroll
668,Bright Castle,123,Dark Plant
668,Bright Castle,124,Ancient Tool
668,Bright Castle,125,Faith Bird
668,Bright Castle,126,Orion the Battle King
668,Bright Castle,127,Ansatsu
668,Bright Castle,128,LaMoon
668,Bright Castle,129,Nemuriko
668,Bright Castle,130,Weather Control
668,Bright Castle,131,Octoberser
668,Bright Castle,132,The 13th Grave
668,Bright Castle,133,Charubin the Fire Knight
668,Bright Castle,134,Mystical Capture Chain
668,Bright Castle,135,Fiend's Hand
668,Bright Castle,136,Witty Phantom
668,Bright Castle,137,Mystery Hand
668,Bright Castle,138,Dragon Statue
668,Bright Castle,139,Blue-eyed Silver Zombie
668,Bright Castle,140,Toad Master
668,Bright Castle,141,Spiked Snail
668,Bright Castle,142,Flame Manipulator
668,Bright Castle,143,Necrolancer the Timelord
668,Bright Castle,144,Djinn the Watcher of the Wind
668,Bright Castle,145,The Bewitching Phantom Thief
668,Bright Castle,146,Temple of Skulls
668,Bright Castle,147,Monster Egg
668,Bright Castle,148,The Shadow Who Controls the Dark
668,Bright Castle,149,Lord of the Lamp
668,Bright Castle,150,Akihiron
668,Bright Castle,151,Rhaimundos of the Red Sword
668,Bright Castle,152,The Melting Red Shadow
668,Bright Castle,153,Dokuroizo the Grim Reaper
668,Bright Castle,154,Fire Reaper
668,Bright Castle,155,Larvas
668,Bright Castle,156,Hard Armor
668,Bright Castle,157,Firegrass
668,Bright Castle,158,Man Eater
668,Bright Castle,159,Dig Beak
668,Bright Castle,160,M-warrior #1
668,Bright Castle,161,M-warrior #2
668,Bright Castle,162,Tainted Wisdom
668,Bright Castle,163,Lisark
668,Bright Castle,164,Lord of Zemia
668,Bright Castle,165,The Judgement Hand
668,Bright Castle,166,Mysterious Puppeteer
668,Bright Castle,167,Ancient Jar
668,Bright Castle,168,Darkfire Dragon
668,Bright Castle,169,Dark King of the Abyss
668,Bright Castle,170,Spirit of the Harp
668,Bright Castle,171,Big Eye
668,Bright Castle,172,Armaill
668,Bright Castle,173,Dark Prisoner
668,Bright Castle,174,Hurricail
668,Bright Castle,175,Ancient Brain
668,Bright Castle,176,Fire Eye
668,Bright Castle,177,Monsturtle
668,Bright Castle,178,Claw Reacher
668,Bright Castle,179,Phantom Dewan
668,Bright Castle,180,Arlownay
668,Bright Castle,181,Dark Shade
668,Bright Castle,182,Masked Clown
668,Bright Castle,183,Lucky Trinket
668,Bright Castle,184,Genin
668,Bright Castle,185,Eyearmor
668,Bright Castle,186,Fiend Refrection #2
668,Bright Castle,187,Gate Deeg
668,Bright Castle,188,Synchar
668,Bright Castle,189,Fusionist
668,Bright Castle,190,Akakieisu
668,Bright Castle,191,LaLa Li-oon
668,Bright Castle,192,Key Mace
668,Bright Castle,193,Turtle Tiger
668,Bright Castle,194,Terra the Terrible
668,Bright Castle,195,Doron
668,Bright Castle,196,Arma Knight
668,Bright Castle,197,Mech Mole Zombie
668,Bright Castle,198,Happy Lover
668,Bright Castle,199,Penguin Knight
668,Bright Castle,200,Petit Dragon
668,Bright Castle,201,Frenzied Panda
668,Bright Castle,202,Air Marmot of Nefariousness
668,Bright Castle,203,Phantom Ghost
668,Bright Castle,204,Mabarrel
668,Bright Castle,205,Dorover
668,Bright Castle,206,Twin Long Rods #1
668,Bright Castle,207,Droll Bird
668,Bright Castle,208,Petit Angel
668,Bright Castle,209,Winged Cleaver
668,Bright Castle,210,Hinotama Soul
668,Bright Castle,211,Kaminarikozou
668,Bright Castle,212,Meotoko
668,Bright Castle,213,Aqua Madoor
668,Bright Castle,214,Kagemusha of the Blue Flame
668,Bright Castle,215,Flame Ghost
668,Bright Castle,216,Dryad
668,Bright Castle,217,B. Skull Dragon
668,Bright Castle,218,Two-mouth Darkruler
668,Bright Castle,219,Solitude
668,Bright Castle,220,Masked Sorcerer
668,Bright Castle,221,Kumootoko
668,Bright Castle,222,Midnight Fiend
668,Bright Castle,223,Roaring Ocean Snake
668,Bright Castle,224,Trap Master
668,Bright Castle,225,Fiend Sword
668,Bright Castle,226,Skull Stalker
668,Bright Castle,227,Hitodenchak
668,Bright Castle,228,Wood Remains
668,Bright Castle,229,Hourglass of Life
668,Bright Castle,230,Rare Fish
668,Bright Castle,231,Wood Clown
668,Bright Castle,232,Madjinn Gunn
668,Bright Castle,233,Dark Titan of Terror
668,Bright Castle,234,Beautiful Headhuntress
668,Bright Castle,235,Wodan the Resident of the Forest
668,Bright Castle,236,Guardian of the Labyrinth
668,Bright Castle,237,Haniwa
668,Bright Castle,238,Yashinoki
668,Bright Castle,239,Vishwar Randi
668,Bright Castle,240,The Drdek
668,Bright Castle,241,Dark Assailant
668,Bright Castle,242,Candle of Fate
668,Bright Castle,243,Water Element
668,Bright Castle,244,Dissolverock
668,Bright Castle,245,Meda Bat
668,Bright Castle,246,One Who Hunts Souls
668,Bright Castle,247,Root Water
668,Bright Castle,248,Master & Expert
668,Bright Castle,249,Water Omotics
668,Bright Castle,250,Hyo
668,Bright Castle,251,Enchanting Mermaid
668,Bright Castle,252,Nekogal #1
668,Bright Castle,253,Angelwitch
668,Bright Castle,254,Embryonic Beast
668,Bright Castle,255,Prevent Rat
668,Bright Castle,256,Dimensional Warrior
668,Bright Castle,257,Stone Armadiller
668,Bright Castle,258,Beastking of the Swamps
668,Bright Castle,259,Ancient Sorcerer
668,Bright Castle,260,Lunar Queen Elzaim
668,Bright Castle,261,Wicked Mirror
668,Bright Castle,262,The Little Swordsman of Aile
668,Bright Castle,263,Rock Ogre Grotto #2
668,Bright Castle,264,Wing Egg Elf
668,Bright Castle,265,The Furious Sea King
668,Bright Castle,266,Princess of Tsurugi
668,Bright Castle,267,Unknown Warrior of Fiend
668,Bright Castle,268,Sectarian of Secrets
668,Bright Castle,269,Versago the Destroyer
668,Bright Castle,270,Wetha
668,Bright Castle,271,Megirus Light
668,Bright Castle,272,Mavelus
668,Bright Castle,273,Ancient Tree of Enlightenment
668,Bright Castle,274,Green Phantom King
668,Bright Castle,275,Ground Attacker Bugroth
668,Bright Castle,276,Ray & Temperature
668,Bright Castle,277,Gorgon Egg
668,Bright Castle,278,Petit Moth
668,Bright Castle,279,King Fog
668,Bright Castle,280,Protector of the Throne
668,Bright Castle,281,Mystic Clown
668,Bright Castle,282,Mystical Sheep #2
668,Bright Castle,283,Holograh
668,Bright Castle,284,Tao the Chanter
668,Bright Castle,285,Serpent Marauder
668,Bright Castle,286,Gatekeeper
668,Bright Castle,287,Ogre of the Black Shadow
668,Bright Castle,288,Dark Artist
668,Bright Castle,289,Change Slime
668,Bright Castle,290,Moon Envoy
668,Bright Castle,291,Fireyarou
668,Bright Castle,292,Psychic Kappa
668,Bright Castle,293,Masaki the Legendary Swordsman
668,Bright Castle,294,Dragoness the Wicked Knight
668,Bright Castle,295,Bio Plant
668,Bright Castle,296,One-eyed Shield Dragon
668,Bright Castle,297,Cyber Soldier of Darkworld
668,Bright Castle,298,Wicked Dragon with the Ersatz Head
668,Bright Castle,299,Sonic Maid
668,Bright Castle,300,Kurama
668,Bright Castle,351,Yaranzo
668,Bright Castle,352,Kanan the Swordmistress
668,Bright Castle,353,Takriminos
668,Bright Castle,354,Stuffed Animal
668,Bright Castle,355,Megasonic Eye
668,Bright Castle,356,Super War-lion
668,Bright Castle,357,Yamadron
668,Bright Castle,358,Seiyaryu
668,Bright Castle,359,Three-legged Zombies
668,Bright Castle,360,Zera The Mant
668,Bright Castle,361,Flying Penguin
668,Bright Castle,362,Millennium Shield
668,Bright Castle,363,Fairy's Gift
668,Bright Castle,364,Black Luster Soldier
668,Bright Castle,365,Fiend's Mirror
668,Bright Castle,366,Labyrinth Wall
668,Bright Castle,367,Jirai Gumo
668,Bright Castle,368,Shadow Ghoul
668,Bright Castle,369,Wall Shadow
668,Bright Castle,370,Labyrinth Tank
668,Bright Castle,371,Sanga of the Thunder
668,Bright Castle,372,Kazejin
668,Bright Castle,373,Suijin
668,Bright Castle,374,Gate Guardian
668,Bright Castle,375,Dungeon Worm
668,Bright Castle,376,Monster Tamer
668,Bright Castle,377,Ryu-kishin Powered
668,Bright Castle,378,Swordstalker
668,Bright Castle,379,La Jinn the Mystical Genie
668,Bright Castle,380,Blue-eyes Ultimate Dragon
668,Bright Castle,381,Toon Alligator
668,Bright Castle,382,Rude Kaiser
668,Bright Castle,383,Parrot Dragon
668,Bright Castle,384,Dark Rabbit
668,Bright Castle,385,Bickuribox
668,Bright Castle,386,Harpie's Pet Dragon
668,Bright Castle,387,Mystic Lamp
668,Bright Castle,388,Pendulum Machine
668,Bright Castle,389,Giltia the D. Knight
668,Bright Castle,390,Launcher Spider
668,Bright Castle,391,Zoa
668,Bright Castle,392,Metalzoa
668,Bright Castle,393,Zone Eater
668,Bright Castle,394,Steel Scorpion
668,Bright Castle,395,Dancing Elf
668,Bright Castle,396,Ocubeam
668,Bright Castle,397,Leghul
668,Bright Castle,398,Ooguchi
668,Bright Castle,399,Swordsman from a Foreign Land
668,Bright Castle,400,Emperor of the Land and Sea
668,Bright Castle,401,Ushi Oni
668,Bright Castle,402,Monster Eye
668,Bright Castle,403,Leogun
668,Bright Castle,404,Tatsunootoshigo
668,Bright Castle,405,Saber Slasher
668,Bright Castle,406,Yaiba Robo
668,Bright Castle,407,Machine King
668,Bright Castle,408,Giant Mech-soldier
668,Bright Castle,409,Metal Dragon
668,Bright Castle,410,Mechanical Spider
668,Bright Castle,411,Bat
668,Bright Castle,412,Giga-tech Wolf
668,Bright Castle,413,Cyber Soldier
668,Bright Castle,414,Shovel Crusher
668,Bright Castle,415,Mechanicalchacer
668,Bright Castle,416,Blocker
668,Bright Castle,417,Blast Juggler
668,Bright Castle,418,Golgoil
668,Bright Castle,419,Giganto
668,Bright Castle,420,Cyber-Stein
668,Bright Castle,421,Cyber Commander
668,Bright Castle,422,Jinzo #7
668,Bright Castle,423,Dice Armadillo
668,Bright Castle,424,Sky Dragon
668,Bright Castle,425,Thunder Dragon
668,Bright Castle,426,Stone D.
668,Bright Castle,427,Kaiser Dragon
668,Bright Castle,428,Magician of Faith
668,Bright Castle,429,Goddess of Whim
668,Bright Castle,430,Water Magician
668,Bright Castle,431,Ice Water
668,Bright Castle,432,Waterdragon Fairy
668,Bright Castle,433,Ancient Elf
668,Bright Castle,434,Beautiful Beast Trainer
668,Bright Castle,435,Water Girl
668,Bright Castle,436,White Dolphin
668,Bright Castle,437,Deepsea Shark
668,Bright Castle,438,Metal Fish
668,Bright Castle,439,Bottom Dweller
668,Bright Castle,440,7 Colored Fish
668,Bright Castle,441,Mech Bass
668,Bright Castle,442,Aqua Dragon
668,Bright Castle,443,Sea King Dragon
668,Bright Castle,444,Turu-Purun
668,Bright Castle,445,Guardian of the Sea
668,Bright Castle,446,Aqua Snake
668,Bright Castle,447,Giant Red Seasnake
668,Bright Castle,448,Spike Seadra
668,Bright Castle,449,"30,000-Year White Turtle"
668,Bright Castle,450,Kappa Avenger
668,Bright Castle,451,Kanikabuto
668,Bright Castle,452,Zarigun
668,Bright Castle,453,Millennium Golem
668,Bright Castle,454,Destroyer Golem
668,Bright Castle,455,Barrel Rock
668,Bright Castle,456,Minomushi Warrior
668,Bright Castle,457,Stone Ghost
668,Bright Castle,458,Kaminari Attack
668,Bright Castle,459,Tripwire Beast
668,Bright Castle,460,Bolt Escargot
668,Bright Castle,461,Bolt Penguin
668,Bright Castle,462,The Immortal of Thunder
668,Bright Castle,463,Electric Snake
668,Bright Castle,464,Wing Eagle
668,Bright Castle,465,Punished Eagle
668,Bright Castle,466,Skull Red Bird
668,Bright Castle,467,Crimson Sunbird
668,Bright Castle,468,Queen Bird
668,Bright Castle,469,Armed Ninja
668,Bright Castle,470,Magical Ghost
668,Bright Castle,471,Soul Hunter
668,Bright Castle,472,Air Eater
668,Bright Castle,473,Vermillion Sparrow
668,Bright Castle,474,Sea Kamen
668,Bright Castle,475,Sinister Serpent
668,Bright Castle,476,Ganigumo
668,Bright Castle,477,Alinsection
668,Bright Castle,478,Insect Soldiers of the Sky
668,Bright Castle,479,Cockroach Knight
668,Bright Castle,480,Kuwagata α
668,Bright Castle,481,Burglar
668,Bright Castle,482,Pragtical
668,Bright Castle,483,Garvas
668,Bright Castle,484,Ameba
668,Bright Castle,485,Korogashi
668,Bright Castle,486,Boo Koo
668,Bright Castle,487,Flower Wolf
668,Bright Castle,488,Rainbow Flower
668,Bright Castle,489,Barrel Lily
668,Bright Castle,490,Needle Ball
668,Bright Castle,491,Peacock
668,Bright Castle,492,Hoshiningen
668,Bright Castle,493,Maha Vailo
668,Bright Castle,494,Rainbow Marine Mermaid
668,Bright Castle,495,Musician King
668,Bright Castle,496,Wilmee
668,Bright Castle,497,Yado Karu
668,Bright Castle,498,Morinphen
668,Bright Castle,499,Kattapillar
668,Bright Castle,500,Dragon Seeker
668,Bright Castle,501,Man-eater Bug
668,Bright Castle,502,D. Human
668,Bright Castle,503,Turtle Raccoon
668,Bright Castle,504,Fungi of the Musk
668,Bright Castle,505,Prisman
668,Bright Castle,506,Gale Dogra
668,Bright Castle,507,Crazy Fish
668,Bright Castle,508,Cyber Saurus
668,Bright Castle,509,Bracchio-raidus
668,Bright Castle,510,Laughing Flower
668,Bright Castle,511,Bean Soldier
668,Bright Castle,512,Cannon Soldier
668,Bright Castle,513,Guardian of the Throne Room
668,Bright Castle,514,Brave Scizzar
668,Bright Castle,515,The Statue of Easter Island
668,Bright Castle,516,Muka Muka
668,Bright Castle,517,Sand Stone
668,Bright Castle,518,Boulder Tortoise
668,Bright Castle,519,Fire Kraken
668,Bright Castle,520,Turtle Bird
668,Bright Castle,521,Skullbird
668,Bright Castle,522,Monstrous Bird
668,Bright Castle,523,The Bistro Butcher
668,Bright Castle,524,Star Boy
668,Bright Castle,525,Spirit of the Mountain
668,Bright Castle,526,Neck Hunter
668,Bright Castle,527,Milus Radiant
668,Bright Castle,528,Togex
668,Bright Castle,529,Flame Cerebrus
668,Bright Castle,530,Eldeen
668,Bright Castle,531,Mystical Sand
668,Bright Castle,532,Gemini Elf
668,Bright Castle,533,Kwagar Hercules
668,Bright Castle,534,Minar
668,Bright Castle,535,Kamakiriman
668,Bright Castle,536,Mechaleon
668,Bright Castle,537,Mega Thunderball
668,Bright Castle,538,Niwatori
668,Bright Castle,539,Corroding Shark
668,Bright Castle,540,Skelengel
668,Bright Castle,541,Hane-Hane
668,Bright Castle,542,Misairuzame
668,Bright Castle,543,Tongyo
668,Bright Castle,544,Dharma Cannon
668,Bright Castle,545,Skelgon
668,Bright Castle,546,Wow Warrior
668,Bright Castle,547,Griggle
668,Bright Castle,548,Bone Mouse
668,Bright Castle,549,Frog The Jam
668,Bright Castle,550,Behegon
668,Bright Castle,551,Dark Elf
668,Bright Castle,552,Winged Dragon #2
668,Bright Castle,553,Mushroom Man #2
668,Bright Castle,554,Lava Battleguard
668,Bright Castle,555,Tyhone #2
668,Bright Castle,556,The Wandering Doomed
668,Bright Castle,557,Steel Ogre Grotto #1
668,Bright Castle,558,Pot the Trick
668,Bright Castle,559,Oscillo Hero
668,Bright Castle,560,Invader from Another Dimension
668,Bright Castle,561,Lesser Dragon
668,Bright Castle,562,Needle Worm
668,Bright Castle,563,Wretched Ghost of the Attic
668,Bright Castle,564,Great Mammoth of Goldfine
668,Bright Castle,565,Man-eating Black Shark
668,Bright Castle,566,Yormungarde
668,Bright Castle,567,Darkworld Thorns
668,Bright Castle,568,Anthrosaurus
668,Bright Castle,569,Drooling Lizard
668,Bright Castle,570,Trakadon
668,Bright Castle,571,B. Dragon Jungle King
668,Bright Castle,572,Empress Judge
668,Bright Castle,573,Little D
668,Bright Castle,574,Witch of the Black Forest
668,Bright Castle,575,Ancient One of the Deep Forest
668,Bright Castle,576,Giant Scorpion of the Tundra
668,Bright Castle,577,Crow Goblin
668,Bright Castle,578,Leo Wizard
668,Bright Castle,579,Abyss Flower
668,Bright Castle,580,Patrol Robo
668,Bright Castle,581,Takuhee
668,Bright Castle,582,Dark Witch
668,Bright Castle,583,Weather Report
668,Bright Castle,584,Binding Chain
668,Bright Castle,585,Mechanical Snail
668,Bright Castle,586,Greenkappa
668,Bright Castle,587,Mon Larvas
668,Bright Castle,588,Living Vase
668,Bright Castle,589,Tentacle Plant
668,Bright Castle,590,Beaked Snake
668,Bright Castle,591,Morphing Jar
668,Bright Castle,592,Muse-A
668,Bright Castle,593,Giant Turtle Who Feeds on Flames
668,Bright Castle,594,Rose Spectre of Dunn
668,Bright Castle,595,Fiend Refrection #1
668,Bright Castle,596,Ghoul with an Appetite
668,Bright Castle,597,Pale Beast
668,Bright Castle,598,Little Chimera
668,Bright Castle,599,Violent Rain
668,Bright Castle,600,Key Mace #2
668,Bright Castle,601,Tenderness
668,Bright Castle,602,Penguin Soldier
668,Bright Castle,603,Fairy Dragon
668,Bright Castle,604,Obese Marmot of Nefariousness
668,Bright Castle,605,Liquid Beast
668,Bright Castle,606,Twin Long Rods #2
668,Bright Castle,607,Great Bill
668,Bright Castle,608,Shining Friendship
668,Bright Castle,609,Bladefly
668,Bright Castle,610,Electric Lizard
668,Bright Castle,611,Hiro's Shadow Scout
668,Bright Castle,612,Lady of Faith
668,Bright Castle,613,Twin-headed Thunder Dragon
668,Bright Castle,614,Hunter Spider
668,Bright Castle,615,Armored Starfish
668,Bright Castle,616,Hourglass of Courage
668,Bright Castle,617,Marine Beast
668,Bright Castle,618,Warrior of Tradition
668,Bright Castle,619,Rock Spirit
668,Bright Castle,620,Snakeyashi
668,Bright Castle,621,Succubus Knight
668,Bright Castle,622,Ill Witch
668,Bright Castle,623,The Thing That Hides in the Mud
668,Bright Castle,624,High Tide Gyojin
668,Bright Castle,625,Fairy of the Fountain
668,Bright Castle,626,Amazon of the Seas
668,Bright Castle,627,Nekogal #2
668,Bright Castle,628,Witch's Apprentice
668,Bright Castle,629,Armored Rat
668,Bright Castle,630,Ancient Lizard Warrior
668,Bright Castle,631,Maiden of the Moonlight
668,Bright Castle,632,Stone Ogre Grotto
668,Bright Castle,633,Winged Egg of New Life
668,Bright Castle,634,Night Lizard
668,Bright Castle,635,Queen's Double
668,Bright Castle,636,Blue-winged Crown
668,Bright Castle,637,Trent
668,Bright Castle,638,Queen of Autumn Leaves
668,Bright Castle,639,Amphibious Bugroth
668,Bright Castle,640,Acid Crawler
668,Bright Castle,641,Invader of the Throne
668,Bright Castle,642,Mystical Sheep #1
668,Bright Castle,643,Disk Magician
668,Bright Castle,644,Flame Viper
668,Bright Castle,645,Royal Guard
668,Bright Castle,646,Gruesome Goo
668,Bright Castle,647,Hyosube
668,Bright Castle,648,Machine Attacker
668,Bright Castle,649,Hibikime
668,Bright Castle,650,Whiptail Crow
668,Bright Castle,701,Performance of Sword
668,Bright Castle,702,Hungry Burger
668,Bright Castle,703,Sengenjin
668,Bright Castle,704,Skull Guardian
668,Bright Castle,705,Tri-horned Dragon
668,Bright Castle,706,Serpent Night Dragon
668,Bright Castle,707,Skull Knight
668,Bright Castle,708,Cosmo Queen
668,Bright Castle,709,Chakra
