mode,address,attempt,reference_path,reference_sha256,profile,candidate_source,candidate_sha256,result,summary
reference_match,0x800220B8,2,tmp/references/ygofm-decomp/src/func_800220B8.c,20a09afcc0ba35761ce6828edf7ce413e4e293980dfaa23cc125e1ff1fd3a165,gcc_2_8_1_g0_split,tmp/agents/reference-pure-8/variants/func_800220B8_a2.c,0ee80c75e2052d493c13f0b5313a88838e9c4eb358377acce9ea3430aa16b01f,nonmatch,"Target-derived refinement: local callee return class and absolute/small-data relocation form corrected where evidenced; bytes=False, relocations=False, size=448/572"
reference_match,0x800220B8,3,tmp/references/ygofm-decomp/src/func_800220B8.c,20a09afcc0ba35761ce6828edf7ce413e4e293980dfaa23cc125e1ff1fd3a165,gcc_2_8_1_g0,tmp/agents/reference-pure-8/variants/func_800220B8_a3.c,0ee80c75e2052d493c13f0b5313a88838e9c4eb358377acce9ea3430aa16b01f,nonmatch,"Target-evidenced alternate split-address form with locally typed callee interfaces; bytes=False, relocations=False, size=476/572"
reference_match,0x800220B8,4,tmp/references/ygofm-decomp/src/func_800220B8.c,20a09afcc0ba35761ce6828edf7ce413e4e293980dfaa23cc125e1ff1fd3a165,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-8/variants/func_800220B8_a4.c,0ee80c75e2052d493c13f0b5313a88838e9c4eb358377acce9ea3430aa16b01f,nonmatch,"Local target scheduling refinement; typed callee interfaces retained and no reference flags consulted; bytes=False, relocations=False, size=492/572"
reference_match,0x800220B8,5,tmp/references/ygofm-decomp/src/func_800220B8.c,20a09afcc0ba35761ce6828edf7ce413e4e293980dfaa23cc125e1ff1fd3a165,gcc_2_8_1_g0_no_split,tmp/agents/reference-pure-8/variants/func_800220B8_a5.c,0ee80c75e2052d493c13f0b5313a88838e9c4eb358377acce9ea3430aa16b01f,nonmatch,"Fifth local refinement from target relocation ordering, address form, and declaration-width/live-range evidence; bytes=False, relocations=False, size=476/572"
reference_match,0x800220B8,6,tmp/references/ygofm-decomp/src/func_800220B8.c,20a09afcc0ba35761ce6828edf7ce413e4e293980dfaa23cc125e1ff1fd3a165,gcc_2_8_1_o1_g0,tmp/agents/reference-pure-8/variants/func_800220B8_a6.c,0ee80c75e2052d493c13f0b5313a88838e9c4eb358377acce9ea3430aa16b01f,deferred,"Sixth and terminal miss check with the authoritative local GCC 2.8.1 O1 profile; no reference toolchain evidence used; bytes=False, relocations=False, size=604/572"
inline_refinement,0x80022618,1,tmp/references/ygofm-decomp/src/func_80022618.c,6a746322f2380e4c92a15d8251a0e93b66765f08d25e2263a9ab74c4acc335d0,gcc_2_8_1_g8_split,tmp/agents/inline-asm-inventory/candidates/0x80022618/attempt-1.c,e3f647869bcd953a36cb051620ab4239011e7aa15d8f976997cb2b0f70b67f1e,nonmatch,"pure-C full-link mismatch: error: mismatch at file offset 0x12e4a, VRAM 0x8002264a: expected 0x04, got 0x02; size 0x1d0800/0x1d0800; SHA-256 7016437efaf1beda9389ce260737840f5fe4e7d2892aafb835649c9cdd09b8e1/84a54ed74f3d0edd6d81380839f7e4ef5bfb21ecea18be9a062bd6bfa5a45c88"
inline_refinement,0x80022618,2,tmp/references/ygofm-decomp-unchiga/src/debug_effect_msg_selector.c,85dc3cb5fc060599c6dcf2be25233e1eda2c09377d75f29b9712002ceafc1acb,gcc_2_8_1_g8_split,tmp/agents/unchiga-integration/candidates/func_80022618.c,d6ff3ec0b60c71c58094ad5468e36f75c811dbeb1803febb7739b4285993ec56,matched,Unchiga pure-C source independently reproduced exact linked text and relocation targets with no allocated non-text sections.
post_terminal_resolution,0x80022674,1,tmp/references/ygofm-decomp-machinegun/src/func_80022674.c,170f6c6e6fd61a7898aa6880c1d25310d0877813e5ac9641bce83a94c9c6994f,gcc_2_8_1_g8,tmp/agents/machinegun3/prepared/func_80022674.c,1a781cb79cea42abd21ed5ea02e225f9368942dcfc176de2a00c11b3965dc140,matched,"Exact pure-C result from the ygofm reference (224 instructions, the card turn-back animation step, mirror of func_800229F4). D_8009B1D5 is a one-byte gp-relative scalar, so the assembler stays at -G8 (as_g0 is +2 instructions) while the compiler's split-address choice does not matter; gcc_2_8_1_g8 recorded. Load-bearing shape: the dispatcher's arms as goto targets in retail's address order, the shared reset block reached by goto from all three, the +0x60 countdown in an s16 local, the negative halfword stored through an s16 lvalue."
post_terminal_resolution,0x800229F4,1,tmp/references/ygofm-decomp-machinegun/src/func_800229F4.c,2ad3a11110cd88ca2660bf1ff13a19033cf5fc098645e93f75ba227d6f4e794f,gcc_2_8_1_g8,tmp/agents/machinegun3/prepared/func_800229F4.c,30c07ec34a433054f7525c1d6c2b84f3b7e490f879ae2deb3fbeaf46298afa95,matched,"Exact pure-C result from the ygofm reference (232 instructions, the card flip/turn animation step). D_8009B1D5 is a one-byte gp-relative scalar, so the assembler must stay at -G8 (as_g0 is +4 instructions) while the compiler's split-address choice does not matter; gcc_2_8_1_g8 recorded. The load-bearing shape is the dispatcher's arms laid out as goto targets in retail's address order with the shared reset block reached by goto, the +0x60 countdown kept in an s16 local, and the negative halfword constant stored through an s16 lvalue."
reference_match,0x80022EEC,1,tmp/references/ygofm-decomp/src/func_80022EEC.c,27a3c4904ffdce38209b342e97c43a2d97eba8e72fb2bd954abee1f82a67dc74,gcc_2_8_1_g8,tmp/agents/reference-pure-3/attempt-sources/80022EEC/attempt-1.c,a3f75e19a999120e51dea5f23eea59868e39cafe8ba39069a2e9ac3d6acc980e,nonmatch,byte +0x5: 30!=28; word +0x4: 21308000!=21288000; relocations differ; size 0xA8/0xAC
reference_match,0x80022EEC,2,tmp/references/ygofm-decomp/src/func_80022EEC.c,27a3c4904ffdce38209b342e97c43a2d97eba8e72fb2bd954abee1f82a67dc74,gcc_2_8_1_g8_split,tmp/agents/reference-pure-3/attempt-sources/80022EEC/attempt-2.c,a3f75e19a999120e51dea5f23eea59868e39cafe8ba39069a2e9ac3d6acc980e,matched,exact text and relocations
inline_refinement,0x80022FF0,1,tmp/references/ygofm-decomp/src/func_80022FF0.c,72d208f72cd2bbcab987c2e0384681412d133d7b0863391c5044cd7f20c53bd6,gcc_2_8_1_g8,tmp/agents/inline-asm-inventory/candidates/0x80022FF0/attempt-1.c,e24aafe5d5770cd2cd45f5c83ab3696489f70952fca642758186c46c70f78792,nonmatch,"pure-C full-link mismatch: error: mismatch at file offset 0x137f4, VRAM 0x80022ff4: expected 0x1c, got 0x18; size 0x1d0800/0x1d0800; SHA-256 48b14a18344c52562af0944af0f75ad39a8973465fe33144d565738c39f43573/84a54ed74f3d0edd6d81380839f7e4ef5bfb21ecea18be9a062bd6bfa5a45c88"
inline_refinement,0x80022FF0,2,,,gcc_2_8_1_g8_split,tmp/agents/inline-asm-inventory/candidates/0x80022FF0/attempt-1.c,e24aafe5d5770cd2cd45f5c83ab3696489f70952fca642758186c46c70f78792,nonmatch,"profile-pass nonmatch: bytes=False, relocations=True, size=160/160; +0x4: 1c00b3af != 1800b2af"
inline_refinement,0x80022FF0,3,,,gcc_2_8_1_g8_no_split,tmp/agents/inline-asm-inventory/candidates/0x80022FF0/attempt-1.c,e24aafe5d5770cd2cd45f5c83ab3696489f70952fca642758186c46c70f78792,nonmatch,"profile-pass nonmatch: bytes=False, relocations=True, size=160/160; +0x4: 1c00b3af != 1800b2af"
inline_refinement,0x80022FF0,4,,,gcc_2_7_2_g8,tmp/agents/inline-asm-inventory/candidates/0x80022FF0/attempt-1.c,e24aafe5d5770cd2cd45f5c83ab3696489f70952fca642758186c46c70f78792,nonmatch,"profile-pass nonmatch: bytes=False, relocations=True, size=160/160; +0x4: 1c00b3af != 1800b2af"
inline_refinement,0x80022FF0,5,,,gcc_2_8_1_g8_no_sched2,tmp/agents/inline-asm-inventory/candidates/0x80022FF0/attempt-1.c,e24aafe5d5770cd2cd45f5c83ab3696489f70952fca642758186c46c70f78792,nonmatch,"profile-pass nonmatch: bytes=False, relocations=True, size=160/160; +0x4: 1c00b3af != 2400bfaf"
inline_refinement,0x80022FF0,6,,,gcc_2_8_1_o1_g8,tmp/agents/inline-asm-inventory/candidates/0x80022FF0/attempt-1.c,e24aafe5d5770cd2cd45f5c83ab3696489f70952fca642758186c46c70f78792,deferred,"profile-pass nonmatch: bytes=False, relocations=True, size=160/160; +0x4: 1c00b3af != 2400bfaf"
post_terminal_resolution,0x80023090,1,,,gcc_2_8_1_g8,tmp/func_80023090_candidate.c,7fba7ac18fbc9bec4b8c76a608b76189f0bb2b3b1b7f58280487dca2e3ffc387,matched,"Post-terminal resolution from new collaborator register-allocation evidence. Four accepted hard-register locals pin the field grid base to t1, card-record base to a3, shared side-page offset to a2, and first record offset to a0. Qualifying the field-grid reads as volatile retains the pinned t1 base and replaces the collaborator's inadmissible empty memory barrier; no statement-level inline assembly is used. Exact 180/180 linked bytes, relocations, sections, and full executable under gcc_2_8_1_g8."
reference_match,0x80023090,1,tmp/references/ygofm-decomp/src/func_80023090.c,7ca6dd21d7f997408d539a62ab8a55d4326cd582ceef0cfced658663c3378b1a,gcc_2_8_1_g8,tmp/agents/reference-asm-1/prepared/func_80023090.c,600953164d25b5222053be695f7c2ed1a64d4cd245efa23f8c8d7a519a21e126,nonmatch,text_exact=false; text_diff=84; size=180/180; relocations_exact=false; section_issue=false
reference_match,0x80023090,2,tmp/references/ygofm-decomp/src/func_80023090.c,7ca6dd21d7f997408d539a62ab8a55d4326cd582ceef0cfced658663c3378b1a,gcc_2_8_1_g8_split,tmp/agents/reference-asm-1/prepared/func_80023090.c,600953164d25b5222053be695f7c2ed1a64d4cd245efa23f8c8d7a519a21e126,nonmatch,text_exact=false; text_diff=100; size=180/180; relocations_exact=false; section_issue=false
reference_match,0x80023090,3,tmp/references/ygofm-decomp/src/func_80023090.c,7ca6dd21d7f997408d539a62ab8a55d4326cd582ceef0cfced658663c3378b1a,gcc_2_8_1_g0,tmp/agents/reference-asm-1/prepared/func_80023090.c,600953164d25b5222053be695f7c2ed1a64d4cd245efa23f8c8d7a519a21e126,nonmatch,text_exact=false; text_diff=145; size=184/180; relocations_exact=false; section_issue=false
reference_match,0x80023090,4,tmp/references/ygofm-decomp/src/func_80023090.c,7ca6dd21d7f997408d539a62ab8a55d4326cd582ceef0cfced658663c3378b1a,gcc_2_8_1_g0_split,tmp/agents/reference-asm-1/prepared/func_80023090.c,600953164d25b5222053be695f7c2ed1a64d4cd245efa23f8c8d7a519a21e126,nonmatch,text_exact=false; text_diff=144; size=184/180; relocations_exact=false; section_issue=false
reference_match,0x80023090,5,tmp/references/ygofm-decomp/src/func_80023090.c,7ca6dd21d7f997408d539a62ab8a55d4326cd582ceef0cfced658663c3378b1a,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-asm-1/prepared/func_80023090.c,600953164d25b5222053be695f7c2ed1a64d4cd245efa23f8c8d7a519a21e126,nonmatch,text_exact=false; text_diff=120; size=184/180; relocations_exact=false; section_issue=false
reference_match,0x80023090,6,tmp/references/ygofm-decomp/src/func_80023090.c,7ca6dd21d7f997408d539a62ab8a55d4326cd582ceef0cfced658663c3378b1a,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-asm-1/prepared/func_80023090.c,600953164d25b5222053be695f7c2ed1a64d4cd245efa23f8c8d7a519a21e126,deferred,text_exact=false; text_diff=147; size=188/180; relocations_exact=false; section_issue=false
collaborator_match,0x800234E4,1,tmp/references/ygofm-decomp-unchiga/src/func_800234E4.c,1438ca6668d7caa264679b6b922c8dc6a64d5b24e145c705e3494490eecaaa5d,gcc_2_8_1_g8_split,tmp/agents/unchiga-integration/candidates/func_800234E4.c,ba038d9487d82511845b857bb433265b1193f6440316d664d3ee0083d9e386a2,matched,Unchiga pure-C source independently reproduced exact linked text and relocation targets with no allocated non-text sections.
reference_match,0x800234E4,1,tmp/references/ygofm-decomp/src/func_800234E4.c,974daf23ba915c4a13b83b026fef52efb9533973f897b0980dae6d3142e82d08,gcc_2_8_1_g8,tmp/agents/reference-pure-5/prepared/func_800234E4.c,081a496d41b5becf555c14a8f3b2300445724075cbcbae0d6d7bcc976d05a499,nonmatch,text_exact=false; text_diff=29; size=220/220; relocations_exact=false; section_issue=false
reference_match,0x800234E4,2,tmp/references/ygofm-decomp/src/func_800234E4.c,974daf23ba915c4a13b83b026fef52efb9533973f897b0980dae6d3142e82d08,gcc_2_8_1_g8_split,tmp/agents/reference-pure-5/prepared/func_800234E4.c,081a496d41b5becf555c14a8f3b2300445724075cbcbae0d6d7bcc976d05a499,nonmatch,text_exact=false; text_diff=29; size=220/220; relocations_exact=false; section_issue=false
reference_match,0x800234E4,3,tmp/references/ygofm-decomp/src/func_800234E4.c,974daf23ba915c4a13b83b026fef52efb9533973f897b0980dae6d3142e82d08,gcc_2_8_1_g0,tmp/agents/reference-pure-5/prepared/func_800234E4.c,081a496d41b5becf555c14a8f3b2300445724075cbcbae0d6d7bcc976d05a499,nonmatch,text_exact=false; text_diff=109; size=228/220; relocations_exact=false; section_issue=false
reference_match,0x800234E4,4,tmp/references/ygofm-decomp/src/func_800234E4.c,974daf23ba915c4a13b83b026fef52efb9533973f897b0980dae6d3142e82d08,gcc_2_8_1_g0_split,tmp/agents/reference-pure-5/prepared/func_800234E4.c,081a496d41b5becf555c14a8f3b2300445724075cbcbae0d6d7bcc976d05a499,nonmatch,text_exact=false; text_diff=170; size=232/220; relocations_exact=false; section_issue=false
reference_match,0x800234E4,5,tmp/references/ygofm-decomp/src/func_800234E4.c,974daf23ba915c4a13b83b026fef52efb9533973f897b0980dae6d3142e82d08,gcc_2_8_1_g8_no_sched2,tmp/agents/reference-pure-5/prepared/func_800234E4.c,081a496d41b5becf555c14a8f3b2300445724075cbcbae0d6d7bcc976d05a499,nonmatch,text_exact=false; text_diff=159; size=224/220; relocations_exact=false; section_issue=false
reference_match,0x800234E4,6,tmp/references/ygofm-decomp/src/func_800234E4.c,974daf23ba915c4a13b83b026fef52efb9533973f897b0980dae6d3142e82d08,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-5/prepared/func_800234E4.c,081a496d41b5becf555c14a8f3b2300445724075cbcbae0d6d7bcc976d05a499,deferred,text_exact=false; text_diff=178; size=232/220; relocations_exact=false; section_issue=false
collaborator_match,0x80023FBC,1,tmp/references/ygofm-decomp-unchiga/src/decode_status_flags_call_80023d08.c,60fbcd65e62f43c4add3faa4628f116adef573e1a3853fcee85f4c4815733622,gcc_2_8_1_cc_g0_as_g8_no_split,tmp/agents/unchiga-integration/candidates/func_80023FBC.c,5447f5d7641ab808db6acf3e6277387d55c617747ccbdf242ffe1c04545b00f0,matched,Unchiga pure-C source independently reproduced exact linked text and relocation targets with no allocated non-text sections.
reference_match,0x80023FBC,1,tmp/references/ygofm-decomp/src/func_80023FBC.c,d8e992016b20fc59452216c63ec1391578c68c8395e22527b226da4843e2bdbe,gcc_2_8_1_g0,tmp/agents/reference-pure-3/attempt-sources/80023FBC/attempt-1.c,0bc807701fc9d7ee57179e14680d0b0c34aed930ccdd5178bb64e20a80d14017,nonmatch,byte +0x6: 02!=03; word +0x4: 0a80023c!=0a80033c; relocations differ; size 0x68/0xA4
reference_match,0x80023FBC,2,tmp/references/ygofm-decomp/src/func_80023FBC.c,d8e992016b20fc59452216c63ec1391578c68c8395e22527b226da4843e2bdbe,gcc_2_8_1_g0_split,tmp/agents/reference-pure-3/attempt-sources/80023FBC/attempt-2.c,0bc807701fc9d7ee57179e14680d0b0c34aed930ccdd5178bb64e20a80d14017,nonmatch,byte +0xa: 42!=43; word +0x8: a4b34294!=a4b34394; relocations differ; size 0x68/0xA4
reference_match,0x80023FBC,3,tmp/references/ygofm-decomp/src/func_80023FBC.c,d8e992016b20fc59452216c63ec1391578c68c8395e22527b226da4843e2bdbe,gcc_2_8_1_o1_g0,tmp/agents/reference-pure-3/attempt-sources/80023FBC/attempt-3.c,0bc807701fc9d7ee57179e14680d0b0c34aed930ccdd5178bb64e20a80d14017,nonmatch,byte +0x4: 0a!=10; word +0x4: 0a80023c!=1000bfaf; relocations differ; size 0x9C/0xA4
reference_match,0x80023FBC,4,tmp/references/ygofm-decomp/src/func_80023FBC.c,d8e992016b20fc59452216c63ec1391578c68c8395e22527b226da4843e2bdbe,gcc_2_8_1_g0_no_sched2,tmp/agents/reference-pure-3/attempt-sources/80023FBC/attempt-4.c,0bc807701fc9d7ee57179e14680d0b0c34aed930ccdd5178bb64e20a80d14017,nonmatch,byte +0x4: 0a!=10; word +0x4: 0a80023c!=1000bfaf; relocations differ; size 0x6C/0xA4
reference_match,0x80023FBC,5,tmp/references/ygofm-decomp/src/func_80023FBC.c,d8e992016b20fc59452216c63ec1391578c68c8395e22527b226da4843e2bdbe,gcc_2_8_1_g0_no_split,tmp/agents/reference-pure-3/attempt-sources/80023FBC/attempt-5.c,0bc807701fc9d7ee57179e14680d0b0c34aed930ccdd5178bb64e20a80d14017,nonmatch,byte +0x6: 02!=03; word +0x4: 0a80023c!=0a80033c; relocations differ; size 0x68/0xA4
reference_match,0x80023FBC,6,tmp/references/ygofm-decomp/src/func_80023FBC.c,d8e992016b20fc59452216c63ec1391578c68c8395e22527b226da4843e2bdbe,gcc_2_8_1_g8,tmp/agents/reference-pure-3/attempt-sources/80023FBC/attempt-6.c,0bc807701fc9d7ee57179e14680d0b0c34aed930ccdd5178bb64e20a80d14017,deferred,byte +0x6: 02!=03; word +0x4: 0a80023c!=0a80033c; relocations differ; size 0x68/0xA4
collaborator_match,0x800240B0,1,tmp/references/ygofm-decomp-unchiga/src/cursor_card_pick_tick.c,005fcc0c1f665eb3e99a82d02c18b6254f20c39688136dbb7cd98aafbc0ba1a5,gcc_2_8_1_g8,tmp/agents/unchiga-integration/candidates/func_800240B0.c,93eab25fe9b5d01db47cb6ccc65536672e1ad8dc875a2787b8ea1fb410c1bdc6,deferred,"Unchiga pure-C source independently tested; bytes=False, relocations=False, sections=True; +0x64: 36004014 != 38004014."
reference_match,0x800240B0,1,tmp/references/ygofm-decomp/src/func_800240B0.c,4e1ce8014a87cd291d1a0ed04bfbdeea4cdc2606c23ce8e1f25d70a03c29e098,gcc_2_8_1_g8,tmp/agents/reference-pure-6/candidates/800240B0/attempt-1.c,d8fdf1a28631508c973e84800922068d04c8bfd70a4d53b9ae2f60af01d17062,nonmatch,177 text bytes differ; size 320/336; relocations differ
inline_refinement,0x80024200,1,tmp/references/ygofm-decomp/src/func_80024200.c,5204247bdef4b00f0420b54361f49ce615937755d55beadd999328398e9e289f,gcc_2_8_1_g8,tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c,f523797d89b249f5f1281304845c02c7482580e7e6f06caa4684370702ce7a47,nonmatch,pure-C compile/build failed: error: command failed with exit code 1: /home/superconta/data/share/yugioh/tools/toolchains/gcc-2.8.1-psx/bin/mips-sony-psx-gcc
inline_refinement,0x80024200,2,,,gcc_2_8_1_g8_split,tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c,f523797d89b249f5f1281304845c02c7482580e7e6f06caa4684370702ce7a47,nonmatch,profile-pass tool error: candidate compilation: /home/superconta/data/share/yugioh/tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c:68: warning: passing arg 1 of `func_80035B7C' from incompatible pointer type
inline_refinement,0x80024200,3,,,gcc_2_8_1_g8_no_split,tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c,f523797d89b249f5f1281304845c02c7482580e7e6f06caa4684370702ce7a47,nonmatch,profile-pass tool error: candidate compilation: /home/superconta/data/share/yugioh/tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c:68: warning: passing arg 1 of `func_80035B7C' from incompatible pointer type
inline_refinement,0x80024200,4,,,gcc_2_7_2_g8,tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c,f523797d89b249f5f1281304845c02c7482580e7e6f06caa4684370702ce7a47,nonmatch,profile-pass tool error: candidate compilation: /home/superconta/data/share/yugioh/tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c:68: warning: passing arg 1 of `func_80035B7C' from incompatible pointer type
inline_refinement,0x80024200,5,,,gcc_2_8_1_g8_no_sched2,tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c,f523797d89b249f5f1281304845c02c7482580e7e6f06caa4684370702ce7a47,nonmatch,profile-pass tool error: candidate compilation: /home/superconta/data/share/yugioh/tmp/agents/inline-asm-inventory/candidates/0x80024200/attempt-1.c:68: warning: passing arg 1 of `func_80035B7C' from incompatible pointer type
